transaction_id,timestamp,customer_id,product_id,campaign_id,quantity,discount_applied,gross_revenue,refund_flag
56866,2025-01-17 13:00:51,12922,13,12,4,10,3867.48,0
56867,2023-12-18 01:39:39,16971,244,12,2,20,1778.72,0
56868,2024-06-24 16:37:59,66675,398,47,2,20,1344.93,0
56869,2024-10-07 13:24:30,44876,426,23,1,0,1035.76,0
56870,2023-12-17 08:43:43,25088,136,23,1,10,712.8,0
56871,2024-05-28 08:54:21,44750,257,50,3,15,1000.03,0
56872,2024-06-12 04:57:02,32400,36,18,3,10,2752.73,0
56873,2024-10-08 06:04:49,43488,452,27,1,0,1348.97,0
56874,2023-11-02 19:27:51,79139,313,47,3,5,3284.94,0
56875,2024-11-01 07:28:06,58647,487,44,5,0,425.8,0
56876,2023-01-10 03:55:02,89382,354,36,5,10,3798.95,1
56877,2024-02-22 09:16:27,98147,256,1,5,20,4285.76,0
56878,2024-12-15 14:54:16,58763,209,36,4,15,4292.47,0
56879,2024-12-29 11:11:06,94202,129,16,2,15,843.39,0
56880,2024-09-18 07:06:19,89725,244,2,5,10,5002.65,0
56881,2023-01-09 14:17:28,730,91,15,3,10,957.45,0
56882,2023-05-28 02:30:56,75949,269,25,4,15,2504.3,0
56883,2023-10-21 12:45:01,60325,145,25,3,10,854.69,0
56884,2024-04-22 09:17:25,84519,145,12,4,15,1076.27,0
56885,2023-06-04 14:03:23,82514,352,25,3,5,1054.19,0
56886,2023-11-16 02:27:22,36684,200,24,1,15,736.18,0
56887,2023-11-22 07:41:33,79539,288,44,1,15,474.6,0
56888,2023-04-04 09:45:24,1796,161,21,5,15,4629.61,0
56889,2024-07-02 04:00:54,15696,492,25,3,20,273.94,0
56890,2023-11-12 23:26:31,54817,218,18,5,20,3145.6,0
56891,2025-01-04 23:27:35,40710,462,20,3,20,3210.1,0
56892,2024-02-27 13:58:17,28935,197,8,1,5,309.32,0
56893,2023-01-05 23:04:12,65753,156,16,4,15,1299.89,0
56894,2023-05-24 19:10:05,3572,161,20,2,15,1851.84,0
56895,2024-06-12 16:52:58,54444,376,44,2,0,1872.16,0
56896,2023-12-18 06:38:20,3098,446,39,1,5,1031.41,0
56897,2024-06-25 22:04:15,76515,122,22,4,10,3061.91,1
56898,2025-01-17 11:10:19,7119,499,5,3,0,707.19,0
56899,2023-02-11 20:04:59,75557,47,30,3,20,1810.85,0
56900,2024-06-10 10:17:12,52581,307,2,5,15,2627.99,0
56901,2024-10-30 21:03:43,10622,64,35,3,5,1319.61,0
56902,2024-06-18 19:45:24,99676,80,25,5,20,3362.32,0
56903,2024-11-16 08:51:20,14900,354,42,2,5,1604.0,0
56904,2024-02-15 02:09:25,2665,310,13,1,0,829.88,0
56905,2023-06-08 10:55:44,25382,282,30,1,0,1091.51,0
56906,2024-08-06 20:20:27,99261,399,23,4,5,627.11,0
56907,2023-08-07 13:14:00,25067,172,31,1,20,779.23,0
56908,2025-01-14 15:57:54,15302,295,9,3,0,883.41,0
56909,2023-03-20 14:59:04,24943,402,38,1,20,308.46,0
56910,2024-04-03 05:11:18,79742,481,45,2,15,1262.01,0
56911,2024-05-20 10:43:28,66474,407,39,3,10,656.72,0
56912,2023-02-01 12:29:07,82010,346,37,1,0,1261.81,0
56913,2024-07-21 10:31:18,33850,188,21,4,20,2664.13,0
56914,2023-01-07 03:55:00,57340,162,45,4,0,3604.52,0
56915,2024-07-25 11:58:53,24158,431,4,2,10,504.34,1
56916,2023-04-16 09:26:52,54851,445,32,1,0,1460.63,0
56917,2024-08-06 05:06:37,8880,150,39,5,10,352.4,0
56918,2023-07-03 14:31:08,45876,109,25,4,20,4226.46,0
56919,2023-06-25 02:13:10,18736,52,18,1,15,49.27,0
56920,2024-03-29 23:14:54,14801,228,5,4,20,1506.46,0
56921,2024-07-24 07:22:04,59133,131,31,1,20,55.88,0
56922,2024-12-18 13:29:39,60952,400,2,3,10,895.7,0
56923,2024-06-02 14:02:13,71796,272,35,5,10,4081.59,1
56924,2024-09-11 15:35:44,61145,130,50,1,10,628.66,0
56925,2023-11-20 14:06:12,87875,121,37,3,15,221.16,0
56926,2024-12-12 11:43:00,45682,281,34,4,15,2939.78,0
56927,2024-07-01 07:26:45,81448,182,32,1,5,1207.09,0
56928,2023-05-02 05:30:38,54159,371,16,4,20,2573.73,0
56929,2024-01-01 08:59:09,83266,422,47,1,10,542.9,0
56930,2024-04-25 00:15:39,55655,56,33,2,5,1925.14,0
56931,2024-04-11 17:40:20,56295,5,38,4,5,420.24,0
56932,2024-10-09 22:56:57,37889,213,45,2,10,473.06,0
56933,2023-03-11 15:54:21,48479,103,16,1,20,465.99,0
56934,2024-03-01 01:02:31,58822,394,42,4,0,300.32,0
56935,2024-03-25 15:22:56,43557,241,9,2,20,423.87,0
56936,2023-10-20 08:17:54,92878,4,36,1,0,210.48,0
56937,2024-01-18 13:05:06,73560,202,5,2,10,2272.0,0
56938,2023-03-17 10:04:55,77761,166,6,2,5,2157.72,0
56939,2024-01-21 00:36:43,33118,20,23,2,15,1103.54,0
56940,2023-09-27 12:45:25,92705,7,49,2,15,864.74,0
56941,2025-01-29 22:22:51,10884,200,30,1,20,692.88,0
56942,2025-01-19 19:46:41,68265,441,20,5,15,5450.16,0
56943,2023-04-14 14:30:44,57363,5,42,3,20,265.42,0
56944,2024-10-31 03:10:14,53329,79,12,2,10,2008.17,0
56945,2023-06-23 05:26:59,79126,170,27,5,20,3187.4,0
56946,2023-04-08 10:15:51,5939,116,33,3,5,220.48,0
56947,2024-09-29 06:36:44,46769,77,17,5,5,6892.25,0
56948,2024-10-17 20:39:12,57914,196,22,1,15,961.72,0
56949,2023-05-03 06:12:50,93902,100,2,3,10,3864.73,0
56950,2024-05-30 20:46:44,63002,189,49,1,5,663.06,0
56951,2024-10-26 11:22:57,43587,43,49,3,0,2241.24,0
56952,2024-05-22 20:01:27,73801,458,43,5,0,4662.7,0
56953,2023-04-20 01:37:56,20829,94,40,2,15,570.08,0
56954,2024-05-06 00:04:14,77005,123,33,1,15,1033.97,0
56955,2023-05-01 15:42:18,22227,203,25,5,10,4917.47,0
56956,2023-04-21 03:35:03,2765,318,31,1,15,59.92,0
56957,2023-10-28 14:16:51,20293,198,6,3,0,1524.6,0
56958,2025-01-20 18:20:33,79787,483,2,2,0,826.34,0
56959,2023-05-14 15:17:58,83528,451,39,4,15,4524.18,0
56960,2023-10-14 17:09:55,861,456,50,4,5,202.62,0
56961,2023-04-22 02:52:23,39883,181,45,3,10,3840.8,0
56962,2023-07-01 04:56:35,38940,77,6,3,20,3482.4,0
56963,2023-06-17 06:12:36,31825,473,13,3,5,3606.05,0
56964,2023-12-02 09:35:20,69269,285,49,2,20,166.91,0
56965,2023-05-20 03:12:33,34225,319,42,2,20,2142.66,0
56966,2023-02-02 07:46:11,3721,326,11,2,10,1727.24,0
56967,2024-07-27 04:19:56,5273,209,47,5,20,5049.96,0
56968,2024-11-22 12:35:06,75697,103,37,3,5,1660.1,0
56969,2023-05-17 07:09:31,51084,304,42,3,5,3230.33,0
56970,2024-02-25 07:12:30,82227,29,43,1,0,559.94,0
56971,2023-06-08 05:09:53,16034,244,42,3,20,2668.08,0
56972,2023-01-07 19:42:47,32184,292,50,1,0,1117.83,0
56973,2023-02-04 06:43:09,39437,297,8,2,20,1971.73,0
56974,2023-07-29 07:50:30,82556,326,39,5,20,3838.32,0
56975,2023-06-13 02:32:22,51961,400,49,4,0,1326.96,1
56976,2024-08-12 15:33:31,39371,480,38,2,5,560.98,1
56977,2025-02-06 14:07:44,37327,144,27,5,20,4572.24,0
56978,2024-03-06 19:18:28,13263,91,39,1,5,336.88,0
56979,2024-06-28 17:01:27,53768,271,26,1,0,595.14,0
56980,2023-09-10 07:17:30,97026,291,33,4,5,4114.91,0
56981,2023-11-02 16:08:08,74429,332,19,1,5,196.76,0
56982,2023-01-20 13:39:22,52216,377,41,5,5,5530.81,0
56983,2024-06-11 23:48:34,38531,228,38,4,0,1883.08,0
56984,2024-12-12 23:56:00,75802,131,21,4,10,251.46,0
56985,2023-10-26 21:24:32,59601,198,3,3,20,1219.68,0
56986,2023-05-30 07:58:57,97911,90,27,2,10,228.42,0
56987,2023-11-16 12:26:15,31564,489,48,5,5,511.19,0
56988,2024-08-23 12:16:50,71005,332,30,5,0,1035.6,0
56989,2023-04-03 06:09:54,22499,148,16,2,10,1321.78,0
56990,2023-04-25 21:47:38,76567,258,39,5,5,5525.63,0
56991,2023-05-15 19:41:16,4819,92,19,4,20,642.98,0
56992,2023-07-19 07:05:27,56819,207,33,4,0,3991.04,0
56993,2025-01-20 17:28:30,27195,240,29,4,20,3971.39,0
56994,2024-05-24 21:36:13,3799,47,20,3,20,1810.85,0
56995,2023-11-23 18:05:36,15605,298,47,1,5,507.84,0
56996,2023-05-31 15:08:45,93147,80,36,1,20,672.46,0
56997,2025-01-02 07:31:27,15684,150,34,5,5,371.97,0
56998,2025-01-14 00:10:41,18781,306,42,3,20,206.52,0
56999,2024-12-14 07:47:07,17876,434,9,2,10,1514.5,1
57000,2024-11-13 04:36:55,20955,181,15,4,15,4836.57,0
57001,2024-07-25 11:01:11,8223,85,25,4,0,3078.76,0
57002,2023-01-15 10:14:42,60783,51,6,5,15,265.58,0
57003,2024-11-04 04:39:15,46302,76,30,4,5,3582.49,0
57004,2023-03-25 17:10:52,23297,277,6,5,5,4074.31,0
57005,2024-04-24 06:47:22,19078,445,49,1,0,1460.63,0
57006,2024-02-21 22:05:33,97641,210,19,1,15,1138.4,0
57007,2024-02-26 16:30:39,22188,496,22,1,5,412.61,0
57008,2023-09-24 14:15:49,81477,277,48,3,20,2058.6,0
57009,2024-07-31 17:42:25,66828,231,38,5,10,759.74,0
57010,2023-07-31 22:29:36,20863,155,9,2,5,2145.16,1
57011,2024-07-26 14:29:17,61213,360,50,2,20,1896.0,0
57012,2023-06-26 07:07:29,7619,82,50,1,20,678.42,0
57013,2025-01-31 11:01:05,87003,151,15,3,5,2300.04,0
57014,2023-03-23 13:57:13,29277,448,23,1,5,1412.13,1
57015,2024-05-11 04:00:47,32935,274,3,4,20,1532.38,0
57016,2024-12-22 18:40:15,46966,346,2,2,10,2271.26,0
57017,2024-04-09 04:50:49,77071,5,36,5,20,442.36,0
57018,2024-10-08 04:05:17,17433,486,7,1,10,1257.44,0
57019,2023-10-21 13:51:42,7099,141,37,2,5,2204.21,0
57020,2024-11-18 15:46:36,14902,320,3,4,5,5693.69,0
57021,2024-06-30 18:15:21,74671,312,47,3,15,587.42,0
57022,2023-10-26 15:08:27,82543,68,12,1,10,1211.81,0
57023,2024-12-31 12:36:57,13760,417,17,2,20,238.22,0
57024,2024-10-31 01:57:54,64339,316,43,2,15,160.75,0
57025,2023-02-19 08:44:18,44521,416,43,3,20,2481.96,0
57026,2023-11-02 16:27:17,78403,269,48,4,10,2651.62,0
57027,2023-07-19 08:34:02,54656,373,11,2,0,2173.36,0
57028,2023-07-16 23:28:48,19245,238,22,3,5,1280.73,0
57029,2024-06-30 02:54:09,84584,21,35,2,20,348.99,0
57030,2023-06-12 12:06:35,90145,381,48,4,20,2182.43,0
57031,2024-04-27 20:55:36,66430,203,22,5,0,5463.85,0
57032,2024-01-13 17:33:20,53792,38,45,5,20,567.24,0
57033,2023-04-24 11:05:03,86098,187,45,2,0,2964.18,0
57034,2023-07-31 02:02:31,72536,398,14,5,10,3782.61,0
57035,2023-09-26 17:23:50,52174,360,46,1,15,1007.25,0
57036,2024-12-05 05:37:24,15523,381,25,5,15,2898.54,0
57037,2023-12-11 22:32:25,54082,258,30,4,5,4420.5,0
57038,2024-03-02 21:44:59,19349,91,50,2,0,709.22,0
57039,2024-02-10 06:06:15,82533,140,18,2,5,922.68,0
57040,2025-01-02 17:33:56,20273,152,25,5,5,3225.25,0
57041,2023-06-21 05:10:14,94576,440,42,4,20,4062.56,0
57042,2024-04-30 16:27:55,10229,233,34,2,20,531.14,0
57043,2024-07-09 09:50:55,82148,236,3,5,20,1274.08,0
57044,2024-06-06 20:45:55,41338,204,39,1,5,998.17,0
57045,2023-03-16 08:54:23,19347,370,28,1,15,572.06,0
57046,2023-10-17 19:05:44,83458,280,49,1,0,1303.39,0
57047,2024-07-23 21:03:47,33876,154,29,2,15,492.39,0
57048,2024-08-08 03:17:40,78102,492,43,3,0,342.42,0
57049,2023-05-03 07:21:47,41945,188,14,5,5,3954.56,0
57050,2025-02-03 07:33:27,65095,407,4,3,0,729.69,0
57051,2023-07-12 23:41:34,76222,14,41,4,5,1540.03,0
57052,2023-04-15 11:36:08,70345,189,41,3,5,1989.19,0
57053,2023-02-26 20:45:15,68097,458,31,4,20,2984.13,0
57054,2025-02-03 05:55:20,60940,466,19,4,20,4050.37,0
57055,2024-11-13 05:41:02,60630,90,21,2,15,215.73,0
57056,2024-05-02 16:38:19,63430,423,30,1,15,182.49,0
57057,2024-10-08 21:07:31,75339,68,41,1,10,1211.81,0
57058,2024-02-25 16:52:34,79555,2,18,2,20,77.36,0
57059,2023-10-19 11:47:22,19648,41,9,3,10,3149.44,0
57060,2023-07-15 11:08:34,26364,446,6,4,0,4342.76,0
57061,2024-11-21 11:33:30,53899,408,47,3,0,2052.99,0
57062,2024-12-30 08:12:56,79898,277,40,2,10,1543.95,0
57063,2024-06-10 03:11:18,54201,84,18,2,0,1039.82,0
57064,2024-12-17 15:39:51,99369,167,6,4,0,2702.36,0
57065,2024-07-27 07:04:26,43306,228,9,4,20,1506.46,0
57066,2023-03-17 13:18:08,14943,26,9,3,20,2885.86,0
57067,2023-07-23 03:43:35,55835,355,7,2,10,717.12,0
57068,2023-07-02 11:13:09,1310,231,29,1,20,135.06,0
57069,2024-02-21 17:38:05,77352,316,11,2,15,160.75,0
57070,2024-04-05 12:36:28,15551,284,35,5,15,1836.55,0
57071,2024-01-24 07:21:52,56635,477,37,2,20,1372.32,0
57072,2024-10-18 03:23:38,9186,164,4,3,10,3576.88,0
57073,2024-05-05 13:32:56,55847,331,42,1,20,507.61,0
57074,2024-10-07 13:34:59,2914,461,16,2,20,2277.44,0
57075,2024-09-14 20:39:20,31779,252,34,4,10,2022.44,0
57076,2023-11-03 21:46:13,64091,239,4,4,20,811.55,0
57077,2024-11-08 13:59:23,40480,473,1,2,5,2404.03,0
57078,2023-12-19 08:55:05,87589,399,38,2,0,330.06,0
57079,2023-03-24 14:06:41,58839,483,20,1,5,392.51,0
57080,2023-02-01 00:39:26,83756,90,6,4,0,507.6,0
57081,2023-11-14 19:33:57,98453,320,10,1,5,1423.42,0
57082,2024-10-07 17:58:38,51312,301,31,3,10,2007.96,0
57083,2024-11-01 14:28:38,38783,74,29,2,5,2706.09,0
57084,2024-11-22 02:46:16,56077,87,46,5,0,3472.75,0
57085,2024-08-18 08:02:29,11587,152,15,5,10,3055.5,0
57086,2025-02-08 12:50:39,5234,279,45,2,10,50.94,0
57087,2023-07-10 19:57:17,33538,467,43,4,15,1896.01,0
57088,2024-08-28 11:00:02,11262,407,39,5,15,1033.73,0
57089,2024-09-21 07:29:59,96546,363,1,3,0,1390.83,0
57090,2024-04-19 18:17:11,41079,36,50,3,5,2905.66,0
57091,2023-07-10 09:50:11,65048,300,35,2,0,1647.14,0
57092,2024-02-26 08:30:12,84119,223,9,2,15,61.03,0
57093,2024-10-10 12:21:06,9478,290,44,1,10,1023.89,0
57094,2024-09-08 02:56:21,77198,254,20,3,20,2318.42,0
57095,2024-06-27 12:43:52,9460,219,38,4,0,4474.76,0
57096,2024-09-12 16:49:54,33262,271,38,3,20,1428.34,0
57097,2023-06-24 16:24:09,15238,235,25,3,15,3804.93,0
57098,2023-10-08 15:23:29,58392,317,48,1,10,524.87,0
57099,2024-08-09 13:44:41,14978,90,8,3,5,361.67,0
57100,2025-01-07 10:34:06,54940,213,2,3,15,670.17,0
57101,2023-09-06 11:27:33,75970,499,11,3,0,707.19,0
57102,2024-04-21 16:13:16,98046,357,20,1,0,688.77,0
57103,2023-06-29 06:50:39,66529,455,25,4,20,3238.88,0
57104,2023-05-23 21:42:58,98133,352,11,2,15,628.81,1
57105,2023-12-14 07:39:22,2561,215,6,2,15,589.81,0
57106,2023-04-01 10:06:49,14467,390,45,3,15,1990.56,0
57107,2023-08-07 20:48:26,61084,466,27,1,15,1075.88,0
57108,2023-10-31 19:02:53,10071,127,39,1,0,433.17,0
57109,2023-04-09 18:54:12,42032,114,20,3,20,1396.13,0
57110,2023-04-02 09:24:38,4842,247,44,5,20,3323.64,0
57111,2024-10-21 22:55:25,57337,318,30,3,5,200.92,1
57112,2024-01-17 07:26:14,30628,150,2,5,10,352.4,0
57113,2024-05-08 23:27:20,6371,138,42,1,20,1165.15,0
57114,2024-09-19 01:50:47,29485,491,6,2,20,2161.52,0
57115,2024-02-18 12:36:18,87885,339,35,2,15,575.82,0
57116,2024-06-14 05:51:19,62686,162,3,1,10,811.02,0
57117,2024-05-08 02:42:59,66286,238,7,1,0,449.38,0
57118,2023-03-27 19:25:15,48220,428,40,5,20,1120.36,0
57119,2023-05-09 17:03:39,83672,29,7,4,0,2239.76,0
57120,2024-10-03 19:13:37,60466,24,10,5,15,6231.18,0
57121,2023-03-18 19:26:40,68753,198,50,1,5,482.79,0
57122,2024-07-28 00:56:36,50938,53,1,2,0,2356.62,0
57123,2025-01-05 08:52:52,64591,283,22,5,5,6649.29,0
57124,2023-02-27 05:19:33,39071,71,33,4,5,1691.95,0
57125,2024-12-10 11:17:45,72226,221,44,1,5,628.76,0
57126,2023-05-26 22:03:03,81446,220,10,1,20,1119.02,0
57127,2025-02-04 22:39:10,9961,383,46,5,20,4067.32,0
57128,2023-10-11 03:37:47,879,407,35,2,20,389.17,0
57129,2024-08-07 05:34:07,96229,411,47,4,10,1754.03,0
57130,2024-12-30 06:03:44,43054,332,33,5,5,983.82,0
57131,2023-06-27 15:36:58,38707,13,18,2,5,2041.17,0
57132,2024-05-30 03:35:06,92103,372,22,1,0,1411.57,0
57133,2025-02-15 02:31:28,64623,420,44,2,20,808.59,0
57134,2023-06-03 02:27:32,70226,22,2,3,20,1000.78,0
57135,2024-03-20 22:51:16,49222,404,19,2,0,2727.18,0
57136,2023-12-06 13:34:27,13260,144,1,5,10,5143.77,0
57137,2024-11-07 08:39:02,49661,113,2,2,5,1639.05,0
57138,2024-05-05 04:22:15,50275,392,36,4,0,4658.84,0
57139,2024-02-17 04:02:00,99855,481,45,1,20,593.89,0
57140,2024-06-26 20:23:47,55352,251,5,2,20,588.9,0
57141,2024-10-16 15:35:35,47479,412,9,5,5,5062.88,0
57142,2024-01-08 04:24:38,61508,217,29,1,5,252.63,0
57143,2023-07-18 17:30:29,81738,264,6,3,20,664.73,1
57144,2023-06-16 13:06:31,16483,40,33,1,5,911.4,0
57145,2024-11-01 07:22:42,76536,68,9,2,20,2154.34,0
57146,2023-07-19 20:12:12,48660,26,41,4,5,4569.27,0
57147,2024-02-08 21:35:40,88816,284,44,3,10,1166.75,0
57148,2024-01-05 07:03:37,60558,428,41,2,20,448.14,0
57149,2023-06-27 20:23:39,91320,79,41,1,20,892.52,0
57150,2023-01-23 23:49:14,9394,341,32,1,5,870.33,0
57151,2023-01-20 07:55:55,38885,122,34,1,10,765.48,0
57152,2024-03-25 02:06:30,4336,149,19,2,15,1779.47,0
57153,2025-02-21 20:29:51,64161,155,27,3,0,3387.09,0
57154,2023-06-11 01:17:58,10699,53,39,1,0,1178.31,0
57155,2023-03-12 18:50:54,61351,245,17,4,0,1223.8,0
57156,2023-04-26 04:45:45,20434,250,15,4,5,3189.0,0
57157,2023-01-19 05:36:13,62023,10,19,2,5,1851.64,0
57158,2024-03-07 04:04:31,14624,67,8,3,20,2528.47,0
57159,2024-04-19 06:29:01,91985,81,31,2,0,200.36,0
57160,2024-06-28 20:32:18,27989,119,34,1,15,1270.55,0
57161,2023-07-06 12:46:34,47761,268,43,1,5,376.67,0
57162,2024-01-11 19:03:16,97321,76,27,5,20,3771.04,0
57163,2023-09-15 17:59:12,66883,299,11,2,10,1997.53,0
57164,2023-11-30 01:55:20,2929,250,31,4,10,3021.16,0
57165,2024-09-28 23:39:42,18783,49,44,5,10,1438.07,0
57166,2024-01-06 06:07:07,22926,365,35,4,15,263.3,0
57167,2023-11-17 21:56:45,19449,400,12,5,15,1409.89,0
57168,2023-01-26 10:03:37,45896,482,3,3,15,457.32,0
57169,2023-01-30 04:32:34,70319,80,28,1,0,840.58,0
57170,2024-10-28 12:25:20,30016,496,32,4,0,1737.32,0
57171,2024-10-05 09:51:51,9140,276,32,2,15,2545.0,0
57172,2024-01-29 02:39:11,24656,320,23,5,5,7117.11,0
57173,2024-02-02 12:57:18,77284,497,19,1,5,653.77,0
57174,2024-07-03 03:50:04,56955,272,1,4,20,2902.46,0
57175,2024-11-01 18:30:10,36407,373,9,1,20,869.34,0
57176,2023-04-16 09:12:27,87518,349,44,3,0,1953.51,0
57177,2024-09-26 08:08:32,6918,485,43,3,20,1824.89,0
57178,2023-02-19 10:11:36,32736,455,8,3,0,3036.45,0
57179,2023-12-26 02:56:34,50341,441,24,1,10,1154.15,0
57180,2023-11-08 03:35:59,53746,403,50,4,20,3921.76,0
57181,2023-01-28 21:19:53,20858,315,25,5,5,5845.25,0
57182,2024-08-23 00:21:53,36718,53,31,2,20,1885.3,0
57183,2024-05-30 08:25:33,59684,6,47,1,5,163.88,0
57184,2024-08-14 19:02:34,19175,340,49,3,0,124.14,0
57185,2024-09-23 17:17:04,4270,204,42,3,5,2994.52,0
57186,2023-02-02 18:33:40,55354,36,23,5,5,4842.77,0
57187,2023-07-23 22:54:01,35091,322,22,5,15,4280.86,0
57188,2024-04-24 18:40:06,50211,336,24,2,0,883.9,0
57189,2023-10-11 01:19:47,48161,51,43,2,0,124.98,0
57190,2023-09-23 17:09:58,7282,205,32,1,20,1138.02,0
57191,2024-01-14 14:37:18,44232,236,29,2,5,605.19,0
57192,2023-05-08 19:49:09,95934,251,15,3,0,1104.18,0
57193,2023-09-03 19:54:28,460,475,2,4,10,3090.24,0
57194,2023-01-04 10:47:39,73878,374,46,3,15,3687.76,1
57195,2024-03-02 05:43:58,89888,162,10,2,15,1531.92,0
57196,2024-05-08 21:42:10,84647,241,46,4,0,1059.68,0
57197,2024-09-11 19:32:55,50476,235,22,5,20,5968.52,1
57198,2023-05-10 10:55:04,35974,43,13,5,0,3735.4,0
57199,2024-07-21 20:51:57,96175,99,2,5,15,854.34,0
57200,2023-05-26 21:08:12,87575,163,40,1,10,118.59,0
57201,2025-01-31 10:05:55,43687,260,48,5,15,1903.19,0
57202,2024-08-26 17:37:36,3257,154,43,2,10,521.35,0
57203,2024-04-15 10:24:39,81731,364,48,5,10,3429.95,0
57204,2023-05-16 09:04:27,64161,38,11,3,10,382.89,0
57205,2023-08-09 02:53:32,54952,285,36,3,15,266.02,0
57206,2023-08-19 20:08:01,84620,464,8,3,20,3058.7,0
57207,2023-12-29 13:06:45,1081,42,11,5,0,5045.25,0
57208,2023-08-08 21:31:12,76567,426,24,5,5,4919.86,0
57209,2023-12-25 13:48:27,88499,5,11,1,15,94.0,0
57210,2023-11-13 10:07:46,76088,246,45,3,20,598.2,0
57211,2023-06-03 00:25:45,19268,296,20,1,10,843.52,0
57212,2023-05-13 13:38:14,92319,217,7,2,15,452.08,0
57213,2024-09-02 10:40:53,4615,4,41,2,15,357.82,0
57214,2025-01-06 04:28:00,85711,266,40,4,0,1598.96,0
57215,2023-12-06 12:20:58,9626,500,13,1,20,1090.46,0
57216,2024-02-15 01:35:49,86310,472,40,5,10,2315.88,1
57217,2025-01-30 12:48:35,92940,323,26,4,10,5024.16,0
57218,2023-11-17 15:54:54,66324,335,45,1,0,524.32,0
57219,2024-02-20 10:15:48,88991,464,10,4,10,4588.06,0
57220,2023-11-13 08:35:27,43503,485,47,1,5,722.35,0
57221,2024-02-15 05:10:25,76891,83,39,2,20,2087.25,0
57222,2023-11-29 07:40:42,71297,298,50,1,20,427.66,0
57223,2024-04-19 00:49:23,68039,315,1,3,5,3507.15,0
57224,2023-06-16 18:55:24,93035,118,31,1,10,1198.32,0
57225,2024-11-30 02:19:20,37640,187,45,5,15,6298.88,0
57226,2023-08-28 12:20:45,11578,475,7,1,0,858.4,0
57227,2024-09-27 19:55:14,98283,88,37,5,20,1521.4,0
57228,2024-01-30 18:27:05,42649,479,12,5,0,6430.5,0
57229,2023-09-11 13:47:24,40912,362,49,2,20,134.0,0
57230,2023-10-21 20:46:31,51436,226,50,5,0,1640.6,0
57231,2024-03-02 17:18:36,42793,60,27,5,0,4387.15,0
57232,2024-09-20 16:16:17,12518,210,43,1,0,1339.29,0
57233,2023-12-12 16:14:11,48412,41,8,4,15,3965.96,0
57234,2024-01-01 14:21:10,35913,358,30,4,0,5661.64,0
57235,2023-06-22 11:46:08,16364,258,6,3,10,3140.88,0
57236,2024-05-26 00:05:07,54062,111,34,2,10,1545.17,0
57237,2023-10-20 18:44:29,42340,431,17,3,5,798.54,1
57238,2023-06-04 23:19:09,53677,144,50,4,5,4343.63,0
57239,2024-07-05 07:39:35,86724,351,33,3,20,2291.16,1
57240,2023-08-30 03:00:06,7955,326,39,2,10,1727.24,0
57241,2025-01-08 23:04:06,71748,172,5,1,0,974.04,0
57242,2024-05-28 22:59:23,28510,323,25,4,15,4745.04,0
57243,2023-11-08 08:18:28,97839,240,16,1,5,1179.01,0
57244,2023-03-20 03:37:32,14677,245,32,4,0,1223.8,0
57245,2024-11-07 05:09:36,45344,184,46,4,15,1524.39,0
57246,2023-01-18 00:15:41,31148,423,2,5,20,858.8,0
57247,2024-05-04 02:00:30,59195,23,14,2,10,1979.68,0
57248,2023-02-05 10:21:04,31415,203,20,2,20,1748.43,0
57249,2023-02-17 19:17:36,76889,81,33,3,5,285.51,0
57250,2023-02-09 14:02:15,54633,314,11,3,0,430.17,0
57251,2024-08-08 23:24:38,86121,265,12,2,20,641.38,0
57252,2025-02-18 22:30:48,22194,105,39,5,5,168.15,0
57253,2024-03-06 23:52:56,55196,420,28,1,20,404.3,0
57254,2023-09-07 02:31:16,86409,231,41,5,10,759.74,0
57255,2024-08-25 20:47:54,44731,391,15,2,20,1806.94,0
57256,2024-02-25 05:12:55,70662,146,28,5,15,2157.85,0
57257,2025-01-01 18:25:40,31865,93,46,5,10,373.59,0
57258,2024-11-05 06:19:37,27017,79,49,3,15,2844.91,0
57259,2024-01-22 14:22:03,67677,59,29,2,15,765.87,0
57260,2023-02-23 01:52:45,2394,223,47,4,15,122.06,0
57261,2024-07-11 17:42:49,40693,420,28,3,0,1516.11,0
57262,2024-06-01 18:28:33,10282,24,19,2,5,2785.7,0
57263,2025-02-20 15:46:00,34415,102,47,5,15,3753.77,0
57264,2024-10-26 06:57:42,73042,242,49,3,15,2260.65,0
57265,2024-11-06 19:01:09,87779,87,31,3,5,1979.47,0
57266,2023-02-23 21:02:55,18598,472,30,1,0,514.64,0
57267,2025-01-20 01:53:05,5207,346,37,2,5,2397.44,0
57268,2023-04-20 10:39:58,85914,24,4,1,10,1319.54,0
57269,2023-02-14 01:04:47,56235,356,28,2,5,828.53,0
57270,2023-06-11 18:02:46,5803,479,11,1,20,1028.88,0
57271,2024-04-29 14:18:31,4656,102,50,5,0,4416.2,0
57272,2024-07-06 19:28:07,43824,399,29,3,15,420.83,0
57273,2023-11-06 12:07:35,659,375,36,5,0,5366.45,0
57274,2023-05-27 10:40:30,90204,266,17,4,10,1439.06,0
57275,2023-11-21 04:25:05,7677,142,36,2,20,240.62,0
57276,2023-07-26 23:39:51,27626,351,13,5,5,4534.59,0
57277,2024-03-03 17:15:42,68880,266,46,2,5,759.51,0
57278,2024-06-27 14:34:20,68015,301,19,3,5,2119.52,0
57279,2023-04-12 10:28:43,97100,58,4,5,0,5850.15,0
57280,2024-10-20 19:52:21,44301,437,26,3,5,4014.34,0
