customer_id,event_id,timestamp,session_id,event_type,product_id,device_type,traffic_source,campaign_id,page_category,session_duration_sec,experiment_group,touch_order,purchase_time,attributed_revenue
48616,395000,2023-02-06 00:04:57,S6297661,product_view,480,Desktop,Display,9,Profile,31,A,1,2024-08-22 22:28:51,0.0
48617,119273,2023-01-02 11:15:22,S7544666,search,436,Desktop,Direct,28,Cart,2438,A,1,2024-10-09 18:55:21,981.41
48618,197459,2023-10-06 14:34:29,S8882785,page_view,96,Tablet,Email,8,Checkout,2629,B,1,2024-06-21 13:11:27,483.25
48620,230947,2023-02-23 21:33:58,S1297401,product_view,5,Desktop,Paid Social,5,Home,1415,A,1,2024-01-15 09:55:52,1944.59
48622,113975,2023-04-16 03:45:28,S3878578,page_view,8,Mobile,Display,3,Category,2510,A,1,2024-09-10 20:51:44,14603.36
48623,249094,2023-01-01 08:49:50,S9457720,product_view,114,Desktop,Affiliate,16,Profile,98,B,1,2024-04-29 15:40:31,3346.95
48626,128787,2023-06-18 03:12:45,S1851948,product_view,492,Mobile,Affiliate,36,Product,1073,A,1,2023-12-20 19:18:29,1142.12
48628,531324,2023-03-04 15:15:11,S6340616,purchase,175,Mobile,Direct,23,Category,2692,A,1,2023-03-04 15:15:11,0.0
48635,181362,2023-01-27 00:09:22,S9000316,product_view,40,Mobile,Direct,11,Search,3472,B,1,2024-01-01 13:09:51,0.0
48636,370378,2023-02-19 06:08:15,S8628803,product_view,478,Mobile,Paid Social,13,Product,322,A,1,2024-09-19 17:33:50,0.0
48646,495250,2023-03-13 16:56:45,S3661904,page_view,40,Tablet,Display,44,Cart,1780,A,1,2023-06-03 21:28:38,241.13
48647,325434,2023-05-06 00:46:29,S7172987,search,270,Mobile,Referrals,36,Search,2747,A,1,2024-04-26 23:04:46,2567.16
48650,243576,2023-04-18 09:38:46,S2320468,add_to_cart,23,Mobile,Display,14,Profile,565,B,1,2023-08-10 05:09:11,0.0
48651,145706,2023-04-02 05:50:11,S5570696,page_view,78,Mobile,Affiliate,41,Category,1833,B,1,2023-11-21 04:44:33,814.67
48652,83580,2023-02-07 20:23:43,S1950486,add_to_cart,262,Tablet,Display,26,Product,1412,B,1,2024-03-06 14:18:51,4561.6
48653,744543,2023-09-16 09:58:58,S5778036,checkout,406,Mobile,Display,35,Product,3067,B,1,2024-12-01 11:30:22,8542.210000000001
48660,743009,2023-08-07 08:10:33,S9403959,purchase,461,Desktop,Referrals,14,Search,2426,A,1,2023-08-07 08:10:33,8728.060000000001
48661,651360,2023-12-11 05:28:15,S7886374,product_view,231,Desktop,Paid Social,49,Cart,278,B,1,2024-03-21 06:49:09,717.36
48663,795797,2023-12-08 17:50:48,S9581436,page_view,468,Tablet,Paid Search,34,Checkout,2736,A,1,2024-07-11 16:57:10,1887.88
48664,739199,2023-01-16 05:46:46,S8909844,product_view,368,Desktop,Direct,33,Cart,1035,B,1,2023-10-13 12:32:19,2187.14
48666,660943,2023-03-03 11:05:48,S4504149,page_view,78,Mobile,Affiliate,13,Category,713,B,1,2023-06-21 02:18:48,0.0
48669,728173,2023-03-12 04:38:04,S8738844,page_view,369,Tablet,Direct,47,Product,2208,B,1,2024-12-11 01:28:02,599.87
48671,663341,2023-05-08 20:58:17,S9736500,product_view,368,Mobile,Direct,36,Profile,3340,B,1,2023-08-01 21:21:28,0.0
48672,83989,2023-02-08 12:57:54,S4640131,search,183,Tablet,Paid Social,15,Category,1875,A,1,2023-08-23 21:55:49,4335.35
48674,648931,2023-03-24 14:20:41,S2513020,purchase,488,Mobile,Display,17,Cart,636,B,1,2023-03-24 14:20:41,0.0
48675,470900,2023-04-01 04:12:54,S9561392,login,324,Desktop,Display,3,Search,1598,B,1,2023-08-16 07:30:04,0.0
48678,424552,2023-03-10 20:04:59,S1326535,checkout,350,Mobile,Paid Social,27,Search,3357,B,1,2023-03-28 04:44:48,4891.24
48681,94186,2023-02-08 11:08:57,S4554095,add_to_cart,320,Desktop,Paid Social,22,Checkout,1191,A,1,2023-03-14 02:00:44,0.0
48687,623916,2024-03-27 01:27:44,S3788690,product_view,121,Desktop,Direct,6,Profile,101,B,1,2024-09-05 06:27:50,9021.810000000001
48690,446838,2023-03-25 14:32:07,S2866561,product_view,419,Tablet,Affiliate,7,Category,2905,B,1,2024-02-25 23:49:01,0.0
48697,602365,2023-05-15 21:37:10,S7587357,search,465,Desktop,Email,48,Profile,1409,B,1,2023-08-10 01:07:53,0.0
48701,333165,2023-04-17 20:51:16,S4213342,page_view,68,Tablet,Paid Social,40,Cart,853,B,1,2023-04-19 23:48:05,5977.23
48706,216254,2023-01-10 03:49:37,S6584820,page_view,108,Tablet,Direct,2,Search,3378,A,1,2023-04-06 22:39:47,2850.47
48712,319594,2023-03-02 19:57:12,S1275539,purchase,302,Desktop,Email,17,Home,1831,B,1,2023-03-02 19:57:12,48.11
48713,312079,2023-02-27 03:39:32,S9638528,add_to_cart,278,Mobile,Affiliate,14,Product,1630,B,1,2023-11-30 15:23:37,0.0
48720,642879,2023-01-31 00:09:41,S6247976,checkout,319,Tablet,Paid Search,35,Search,1515,B,1,2023-06-11 11:10:26,857.69
48721,37531,2023-06-30 15:28:14,S5690626,add_to_cart,89,Tablet,Referrals,14,Category,226,B,1,2024-08-20 12:40:36,7284.5
48722,484879,2023-01-12 07:27:17,S8440453,page_view,353,Tablet,Direct,27,Product,1777,A,1,2023-10-31 16:13:47,9754.35
48735,767030,2023-01-01 18:05:16,S3806641,product_view,424,Tablet,Email,33,Search,1722,A,1,2023-12-18 20:54:44,0.0
48737,655177,2023-09-17 08:03:19,S7475635,purchase,180,Mobile,Display,18,Home,2506,B,1,2023-09-17 08:03:19,3848.45
48738,401811,2023-03-03 22:46:16,S8642712,page_view,157,Mobile,Display,43,Cart,1584,A,1,2024-02-14 12:52:22,0.0
48743,211989,2023-02-27 02:57:09,S8590917,checkout,50,Desktop,Direct,15,Profile,1569,B,1,2023-06-28 15:31:00,253.23
48744,330742,2023-03-11 03:42:56,S9127706,login,20,Mobile,Affiliate,25,Home,2628,B,1,2023-09-29 21:19:28,10761.25
48746,720671,2023-04-03 19:59:35,S6851165,purchase,412,Tablet,Direct,41,Checkout,2520,B,1,2023-04-03 19:59:35,0.0
48747,247435,2023-04-05 02:21:50,S4001820,product_view,472,Tablet,Paid Search,34,Home,216,A,1,2023-06-27 06:21:00,240.26
48753,608477,2023-04-24 11:20:19,S6480839,page_view,261,Desktop,Paid Search,4,Checkout,691,B,1,2023-10-01 12:00:27,736.06
48754,41889,2023-05-09 11:05:29,S9633824,page_view,258,Desktop,Affiliate,39,Cart,199,B,1,2024-11-18 20:56:52,1876.45
48756,551618,2023-03-06 23:25:06,S1210924,product_view,59,Tablet,Paid Social,16,Product,2439,B,1,2023-07-20 19:55:34,0.0
48759,626553,2023-03-11 12:43:58,S9478210,page_view,378,Desktop,Paid Search,43,Product,3096,B,1,2023-09-19 11:08:25,893.55
48763,156761,2023-03-09 10:25:06,S8361739,product_view,333,Desktop,Affiliate,34,Home,2831,A,1,2023-10-19 03:06:34,3021.75
48764,306863,2023-09-09 08:53:43,S7749916,search,280,Desktop,Direct,9,Category,2452,B,1,2024-06-28 15:38:35,0.0
48768,690224,2023-01-19 04:18:32,S5208966,wishlist,256,Mobile,Paid Search,10,Home,860,A,1,2024-11-02 11:37:48,0.0
48770,742889,2023-03-10 02:52:59,S1832151,page_view,50,Desktop,Email,5,Checkout,939,B,1,2023-06-30 09:41:34,0.0
48781,405892,2023-10-22 20:18:51,S8609707,purchase,397,Desktop,Direct,23,Home,2820,B,1,2023-10-22 20:18:51,0.0
48783,68670,2023-05-15 06:01:04,S2248138,page_view,353,Tablet,Display,31,Profile,97,A,1,2024-08-15 13:42:23,0.0
48785,488141,2023-05-10 06:27:25,S4263228,search,429,Tablet,Paid Social,34,Search,879,A,1,2023-08-08 13:26:21,5483.33
48791,220433,2023-01-08 06:48:10,S5145820,checkout,136,Tablet,Paid Social,50,Checkout,2881,B,1,2024-08-24 15:39:57,0.0
48797,677838,2023-03-28 15:23:32,S9977845,page_view,364,Tablet,Referrals,22,Checkout,3490,A,1,2023-10-13 09:52:36,2922.26
48809,471566,2023-02-24 21:10:42,S6384016,add_to_cart,306,Desktop,Paid Search,6,Search,3225,A,1,2024-11-12 14:51:06,0.0
48812,599845,2023-02-20 11:58:21,S4841893,product_view,464,Desktop,Email,10,Product,576,A,1,2023-06-11 07:19:10,0.0
48813,249153,2023-03-01 21:27:25,S1497144,product_view,208,Mobile,Affiliate,41,Search,1224,B,1,2024-01-07 03:35:30,0.0
48815,148709,2023-02-20 08:43:10,S9507757,page_view,491,Tablet,Referrals,29,Category,2398,A,1,2023-05-17 01:22:42,0.0
48816,217960,2023-03-25 16:19:54,S2321741,purchase,193,Mobile,Direct,47,Profile,2192,A,1,2023-03-25 16:19:54,4402.04
48819,36530,2023-01-07 15:15:52,S7161467,page_view,374,Tablet,Referrals,38,Category,366,B,1,2023-09-13 13:04:12,0.0
48823,324701,2023-03-26 08:33:49,S3888815,product_view,25,Desktop,Referrals,6,Product,295,B,1,2024-04-12 22:50:16,0.0
48831,93547,2023-06-06 23:43:47,S4254521,product_view,496,Tablet,Referrals,24,Home,3044,B,1,2024-04-27 23:11:06,1143.68
48832,147368,2024-07-12 20:16:55,S4551879,product_view,113,Mobile,Paid Social,18,Checkout,2019,A,1,2024-07-29 05:56:13,2240.6
48833,743849,2023-07-24 07:49:53,S8087323,page_view,111,Desktop,Display,38,Profile,588,B,1,2024-10-01 14:48:54,0.0
48834,550175,2023-04-03 01:11:56,S9813800,login,305,Tablet,Display,43,Cart,1676,A,1,2023-06-16 07:37:41,3777.44
48835,382421,2023-01-09 09:14:26,S3398737,wishlist,378,Tablet,Display,14,Checkout,2663,B,1,2023-11-11 02:11:43,439.01
48836,744449,2023-02-20 21:32:32,S7287105,product_view,323,Mobile,Display,25,Home,1515,B,1,2024-05-11 17:05:57,0.0
48837,84915,2023-06-13 06:54:07,S8107274,purchase,338,Tablet,Affiliate,7,Home,2361,A,1,2023-06-13 06:54:07,6964.2
48847,687671,2023-06-25 07:38:17,S2643181,purchase,398,Desktop,Referrals,12,Category,3001,A,1,2023-06-25 07:38:17,2836.11
48848,203529,2023-05-08 23:56:48,S6173634,search,234,Mobile,Display,22,Category,1046,B,1,2024-09-27 22:14:26,1513.04
48850,511193,2023-01-22 00:03:58,S8321681,product_view,117,Tablet,Referrals,8,Home,2785,A,1,2023-05-14 14:52:18,4294.68
48851,406025,2023-01-03 11:22:27,S7758887,purchase,332,Desktop,Display,31,Search,2195,A,1,2023-01-03 11:22:27,4318.11
48852,770273,2023-05-17 14:16:57,S5087951,page_view,262,Desktop,Paid Search,50,Home,1708,A,1,2024-04-17 02:17:10,3879.13
48858,777794,2023-01-26 20:15:24,S3297633,search,74,Tablet,Display,30,Product,1996,A,1,2024-10-15 01:04:18,686.2
48867,527858,2023-07-12 16:23:14,S4669234,product_view,199,Tablet,Direct,12,Search,962,B,1,2023-09-04 21:58:24,0.0
48870,774561,2023-01-28 17:34:22,S4685800,login,154,Mobile,Affiliate,38,Product,3190,B,1,2023-07-20 22:49:33,4237.97
48874,270803,2023-03-14 13:34:35,S2568866,product_view,110,Desktop,Paid Search,1,Checkout,2800,B,1,2024-11-14 00:56:27,1953.45
48878,579060,2023-01-28 09:22:34,S4209354,page_view,450,Mobile,Display,8,Category,1249,A,1,2024-07-25 18:34:26,0.0
48879,594623,2023-03-31 03:51:47,S1312488,product_view,4,Mobile,Affiliate,45,Home,49,A,1,2024-05-22 04:21:17,0.0
48880,195905,2023-07-22 13:03:56,S1850627,product_view,203,Tablet,Direct,10,Product,989,B,1,2024-08-04 11:18:53,2712.1
48883,553584,2023-01-04 18:43:11,S7223779,page_view,189,Tablet,Display,46,Product,325,B,1,2023-06-20 22:49:46,0.0
48884,41805,2023-01-07 10:29:24,S7136487,page_view,471,Desktop,Referrals,46,Checkout,1485,B,1,2023-08-16 21:35:59,2044.6
48885,181418,2023-03-19 12:43:45,S1231639,page_view,35,Tablet,Referrals,4,Search,3015,B,1,2024-11-26 01:29:59,2791.84
48889,124130,2023-07-19 14:05:18,S5664779,page_view,310,Desktop,Paid Search,4,Checkout,2551,A,1,2024-09-01 10:03:16,0.0
48890,530176,2023-05-12 21:50:36,S5539456,purchase,14,Tablet,Paid Social,30,Profile,1085,B,1,2023-05-12 21:50:36,9520.990000000002
48899,566989,2023-05-26 04:00:02,S4433131,add_to_cart,390,Mobile,Paid Social,11,Home,600,A,1,2024-02-12 06:53:11,0.0
48900,81933,2023-01-11 09:34:27,S4718604,page_view,316,Tablet,Display,37,Product,278,B,1,2023-01-25 06:00:10,3648.2
48902,219822,2023-05-25 21:24:45,S5407487,product_view,444,Mobile,Paid Search,37,Profile,419,A,1,2024-07-05 06:57:52,0.0
48907,706591,2023-02-13 21:23:46,S6758834,page_view,107,Mobile,Direct,18,Cart,2711,A,1,2024-06-18 06:39:01,0.0
48908,666283,2023-05-24 15:07:19,S8945551,product_view,459,Desktop,Paid Search,9,Cart,1776,A,1,2023-07-27 09:57:14,0.0
48911,782043,2024-01-04 10:42:48,S3502938,page_view,116,Tablet,Email,41,Search,286,A,1,2024-03-14 18:57:35,0.0
48915,252733,2023-04-18 05:32:36,S5488169,wishlist,487,Desktop,Email,10,Profile,1656,B,1,2024-07-26 22:19:09,0.0
48917,63955,2023-01-24 01:27:56,S1145821,page_view,305,Mobile,Paid Search,42,Search,1409,A,1,2024-11-18 10:39:50,0.0
48923,77521,2023-07-01 10:47:45,S3081604,product_view,90,Desktop,Email,40,Product,2229,A,1,2023-10-19 00:32:23,4464.24
48924,236454,2023-04-17 06:04:49,S9915325,product_view,27,Desktop,Paid Search,44,Profile,2361,B,1,2024-07-12 19:52:29,2870.23
48926,509705,2023-01-26 16:19:07,S5740350,wishlist,431,Tablet,Referrals,34,Category,2693,A,1,2023-04-04 13:58:37,6561.5
48930,427993,2023-03-26 18:46:55,S9061248,search,345,Tablet,Paid Search,17,Checkout,663,B,1,2023-10-22 12:26:14,3874.93
48934,161165,2023-03-03 04:17:12,S6446819,checkout,145,Desktop,Display,32,Checkout,516,A,1,2024-04-28 18:50:11,0.0
48937,155375,2023-01-18 23:46:27,S1441103,product_view,345,Desktop,Display,25,Home,1070,A,1,2024-08-09 04:34:20,0.0
48943,476780,2023-06-17 07:34:30,S7906268,purchase,110,Tablet,Paid Social,29,Profile,3521,B,1,2023-06-17 07:34:30,0.0
48948,528361,2023-08-03 10:24:35,S7313141,add_to_cart,128,Desktop,Affiliate,16,Category,1661,B,1,2024-12-05 06:16:02,2800.3
48949,368998,2023-06-07 08:47:09,S5348384,add_to_cart,102,Desktop,Affiliate,34,Profile,2572,A,1,2023-10-08 21:32:37,0.0
48955,638120,2023-03-11 17:23:34,S7450233,page_view,425,Tablet,Direct,43,Cart,38,B,1,2023-10-29 12:46:41,2838.2
48958,20745,2023-01-25 09:27:13,S9117119,page_view,3,Desktop,Affiliate,10,Home,1521,B,1,2024-08-20 00:43:42,0.0
48963,79247,2023-03-02 01:15:01,S3972561,product_view,80,Desktop,Display,2,Category,1753,B,1,2023-09-16 02:31:34,2868.73
48964,557280,2023-06-09 09:05:27,S9756648,product_view,291,Mobile,Paid Social,30,Cart,1140,B,1,2023-06-13 21:33:47,954.42
48967,669484,2023-09-26 19:59:30,S8376420,page_view,173,Desktop,Email,40,Checkout,1392,A,1,2024-04-03 10:15:41,393.57
48973,666064,2023-07-08 04:01:25,S9338409,page_view,431,Mobile,Paid Social,22,Cart,2892,A,1,2024-06-22 04:15:57,6642.49
48976,70986,2023-01-12 14:52:06,S6773498,add_to_cart,449,Tablet,Paid Social,21,Category,2719,A,1,2024-07-14 20:11:16,0.0
48980,602849,2023-01-15 17:43:18,S2356734,purchase,54,Desktop,Affiliate,24,Category,2943,A,1,2023-01-15 17:43:18,2520.94
48981,8486,2023-01-11 05:37:09,S1413914,purchase,34,Mobile,Display,31,Profile,27,B,1,2023-01-11 05:37:09,459.58
48982,471076,2023-06-22 08:00:35,S8666815,purchase,228,Tablet,Email,42,Product,61,A,1,2023-06-22 08:00:35,0.0
48989,78182,2023-05-15 01:50:12,S1039512,page_view,357,Tablet,Paid Social,16,Search,2861,B,1,2024-09-07 18:03:52,1143.06
48993,658237,2023-03-07 14:34:59,S6797501,product_view,299,Desktop,Paid Social,22,Profile,3175,A,1,2024-08-31 21:26:47,0.0
48996,357023,2023-01-10 18:46:16,S8314694,page_view,337,Desktop,Direct,39,Category,1790,B,1,2024-06-27 17:51:19,0.0
48997,686205,2023-09-17 20:16:38,S2299195,purchase,377,Mobile,Email,9,Cart,2149,A,1,2023-09-17 20:16:38,3600.0
48998,377960,2023-03-15 16:09:20,S4114294,login,267,Desktop,Referrals,3,Product,2458,A,1,2023-08-15 23:39:22,1711.7
49000,107535,2023-02-15 06:30:10,S8311578,search,170,Desktop,Email,9,Product,3563,B,1,2024-03-20 20:40:28,0.0
49001,678410,2023-01-21 22:38:16,S4573955,page_view,226,Tablet,Affiliate,39,Product,864,A,1,2024-10-11 03:09:14,344.16
49002,771532,2023-02-26 22:21:24,S5995145,page_view,449,Desktop,Referrals,36,Category,2210,A,1,2024-07-23 00:13:41,0.0
49005,416416,2023-01-29 22:33:39,S7614624,checkout,299,Tablet,Email,41,Search,378,A,1,2024-03-30 09:20:01,1065.87
49010,725753,2023-01-02 08:26:01,S7587759,add_to_cart,477,Desktop,Paid Search,31,Cart,1320,B,1,2023-06-15 22:25:50,0.0
49011,284242,2023-03-13 01:58:19,S1833855,product_view,244,Mobile,Direct,45,Search,3188,A,1,2024-01-25 08:10:13,4825.8
49012,220989,2023-07-16 23:16:56,S4951059,purchase,280,Desktop,Paid Social,2,Cart,2427,A,1,2023-07-16 23:16:56,0.0
49014,618484,2023-01-20 10:05:14,S2402526,login,398,Mobile,Email,49,Cart,966,B,1,2023-08-13 19:23:37,5741.42
49026,359660,2023-06-03 14:16:39,S7057807,page_view,446,Mobile,Display,32,Checkout,832,A,1,2023-07-23 06:55:38,1190.56
49035,99986,2023-05-16 05:01:46,S5416070,page_view,120,Mobile,Referrals,24,Profile,1476,B,1,2024-02-26 18:20:01,0.0
49036,458895,2023-05-02 04:02:07,S2136414,purchase,100,Mobile,Paid Search,9,Cart,1112,B,1,2023-05-02 04:02:07,0.0
49037,71327,2023-02-16 00:08:07,S1778909,purchase,345,Mobile,Display,14,Home,1656,B,1,2023-02-16 00:08:07,0.0
49045,79800,2023-02-26 07:00:22,S7112819,login,172,Desktop,Direct,6,Checkout,3288,A,1,2024-01-29 05:45:50,4371.08
49046,796843,2023-03-08 09:05:40,S2769078,add_to_cart,251,Desktop,Affiliate,30,Cart,1971,B,1,2024-04-06 20:17:27,0.0
49059,196908,2023-05-12 15:59:36,S1216819,wishlist,151,Desktop,Display,5,Checkout,3147,A,1,2023-12-01 00:05:57,1295.41
49060,720667,2023-01-11 21:12:06,S8776443,purchase,471,Desktop,Email,40,Category,602,B,1,2023-01-11 21:12:06,0.0
49062,382976,2023-01-04 06:30:39,S1839986,product_view,90,Desktop,Paid Social,28,Product,1813,B,1,2023-01-10 10:38:24,3482.56
49063,614417,2023-03-27 20:49:35,S2939675,add_to_cart,81,Desktop,Email,8,Search,3315,A,1,2023-07-09 10:23:57,991.73
49076,282236,2023-01-02 18:01:11,S8496007,page_view,32,Mobile,Paid Search,36,Category,1120,B,1,2023-10-24 08:57:17,0.0
49077,673211,2023-01-13 23:29:32,S9737883,add_to_cart,76,Desktop,Paid Search,46,Category,1218,A,1,2023-08-03 21:04:40,782.39
49078,633500,2023-03-04 23:50:09,S4413528,product_view,143,Mobile,Display,14,Cart,2153,B,1,2025-02-27 22:25:48,3428.93
49079,214001,2023-01-12 15:32:30,S3477499,page_view,332,Mobile,Display,1,Home,582,B,1,2024-09-19 02:55:16,0.0
49080,592069,2023-06-22 18:52:48,S6374727,add_to_cart,380,Mobile,Referrals,5,Product,1863,A,1,2023-08-31 12:44:55,2258.8799999999997
49091,158619,2023-02-01 14:59:59,S1459976,search,405,Desktop,Paid Search,37,Cart,1440,A,1,2023-11-19 03:32:44,99.31
49092,204738,2023-05-25 06:11:31,S5734134,checkout,345,Desktop,Referrals,38,Checkout,3538,A,1,2024-09-12 20:48:35,0.0
49097,608600,2023-03-24 22:49:11,S5660513,page_view,337,Tablet,Referrals,33,Product,1651,A,1,2024-03-18 06:43:30,0.0
49100,172001,2023-01-16 04:20:42,S5283266,purchase,115,Desktop,Display,36,Profile,2011,B,1,2023-01-16 04:20:42,0.0
49104,775392,2023-03-06 03:54:45,S7513579,page_view,259,Mobile,Paid Search,28,Checkout,2537,B,1,2024-11-11 09:08:13,6202.17
49105,333412,2023-01-20 00:03:03,S3499740,add_to_cart,326,Tablet,Direct,2,Home,2826,A,1,2023-02-12 04:09:49,2232.96
49110,392809,2023-03-16 14:05:13,S8739346,product_view,317,Tablet,Display,49,Search,943,A,1,2023-12-11 09:22:32,5415.08
49111,788933,2023-02-24 05:32:20,S6913913,product_view,91,Desktop,Display,14,Category,2207,A,1,2025-02-18 23:19:25,759.74
49113,398207,2023-03-29 09:48:52,S8341001,login,202,Desktop,Direct,41,Product,2472,B,1,2023-12-24 06:05:51,188.04
49121,384592,2023-01-30 07:09:37,S2096456,page_view,81,Mobile,Paid Social,46,Category,3264,B,1,2023-11-05 20:19:06,2380.56
49122,513448,2023-01-15 06:00:49,S8829380,add_to_cart,76,Tablet,Email,14,Category,1796,A,1,2024-03-24 14:25:59,0.0
49125,569363,2023-02-01 05:20:19,S7881906,page_view,392,Desktop,Referrals,12,Product,225,A,1,2023-07-01 19:24:16,9271.01
49127,298115,2023-01-21 10:53:59,S1073957,wishlist,374,Tablet,Paid Social,24,Profile,2798,A,1,2023-03-15 21:42:30,2830.82
49130,609095,2023-02-01 11:46:15,S1203517,product_view,329,Mobile,Email,3,Home,597,B,1,2025-01-19 16:54:59,0.0
49133,331427,2023-08-22 23:54:04,S8282068,page_view,293,Mobile,Referrals,30,Profile,1343,B,1,2024-01-05 00:58:34,7485.3
49134,32649,2023-04-10 16:33:26,S4598097,login,178,Tablet,Email,21,Cart,1672,A,1,2024-01-10 14:12:56,548.53
49138,690170,2023-02-20 05:15:35,S2153286,checkout,300,Mobile,Paid Search,49,Product,1030,A,1,2023-12-14 05:20:46,0.0
49140,742204,2023-01-01 21:34:41,S3586685,page_view,487,Desktop,Paid Search,50,Cart,2693,B,1,2023-03-27 17:12:49,0.0
49143,178355,2023-08-29 12:50:54,S7743870,product_view,401,Mobile,Referrals,24,Product,3216,B,1,2024-03-28 23:56:20,2537.13
49144,586985,2023-03-10 10:24:41,S9988545,purchase,7,Mobile,Direct,11,Search,1537,A,1,2023-03-10 10:24:41,0.0
49148,15440,2023-02-08 00:47:13,S3342711,page_view,281,Mobile,Paid Search,3,Home,2551,B,1,2023-04-29 21:06:49,4361.17
49150,130187,2023-06-11 01:24:22,S9796229,page_view,289,Tablet,Email,4,Checkout,840,B,1,2024-05-19 16:34:36,0.0
49155,387196,2023-05-13 23:09:35,S8455164,search,216,Tablet,Referrals,42,Category,404,A,1,2023-11-05 19:33:32,406.64
49156,346845,2023-01-20 20:05:54,S1725110,purchase,219,Desktop,Email,7,Cart,1146,A,1,2023-01-20 20:05:54,645.62
49157,657930,2023-12-27 00:17:33,S1376375,login,81,Tablet,Referrals,37,Home,1709,B,1,2024-09-13 02:26:09,0.0
49158,68544,2023-04-26 05:07:23,S2028285,purchase,145,Desktop,Affiliate,12,Search,2571,A,1,2023-04-26 05:07:23,455.58
49160,511003,2023-07-24 23:42:45,S7944297,add_to_cart,29,Tablet,Paid Social,42,Checkout,570,B,1,2024-11-13 06:33:24,7112.65
49161,186857,2023-02-01 18:28:09,S2684150,search,90,Desktop,Display,8,Cart,3485,B,1,2023-03-14 13:59:23,3174.63
49162,514071,2023-01-25 23:15:31,S9792744,page_view,136,Mobile,Paid Search,4,Checkout,559,B,1,2024-05-27 09:06:53,840.8299999999999
49165,621801,2023-01-16 08:37:20,S1161963,page_view,309,Mobile,Email,25,Search,1570,A,1,2024-03-13 20:11:11,0.0
49169,677754,2023-01-29 17:55:22,S1581768,login,246,Tablet,Referrals,3,Search,1271,A,1,2024-09-22 23:59:34,4864.51
49170,722679,2023-07-20 17:41:11,S6268526,search,440,Tablet,Display,16,Checkout,605,A,1,2024-08-01 19:15:53,1608.58
49171,739392,2023-02-04 11:10:12,S4874264,product_view,309,Mobile,Affiliate,32,Search,3477,B,1,2023-03-30 20:15:25,3362.63
49175,306809,2023-01-16 03:14:16,S3262244,checkout,464,Mobile,Paid Social,45,Search,1931,B,1,2023-10-26 16:46:44,3414.05
49178,774903,2023-02-19 08:54:03,S2902321,add_to_cart,160,Desktop,Paid Search,5,Product,1054,B,1,2024-05-25 13:22:01,1060.73
49181,7579,2023-04-16 15:56:57,S4277197,purchase,128,Mobile,Paid Search,46,Cart,1851,B,1,2023-04-16 15:56:57,2913.21
49182,338539,2023-01-11 13:58:35,S4342241,page_view,285,Mobile,Direct,21,Cart,1198,B,1,2023-03-28 00:38:07,159.71
49190,22983,2023-01-24 14:53:48,S6425154,add_to_cart,370,Mobile,Display,19,Product,2919,B,1,2024-05-30 15:49:56,0.0
49193,638973,2023-07-11 07:40:02,S6374441,page_view,348,Tablet,Display,22,Profile,3196,B,1,2024-03-23 20:19:08,1941.23
49198,471485,2023-02-13 06:31:35,S4895863,page_view,332,Desktop,Referrals,18,Checkout,2225,A,1,2024-01-23 16:51:08,1015.68
49199,214180,2023-01-18 11:27:24,S9609509,page_view,3,Desktop,Affiliate,23,Cart,1919,B,1,2024-09-30 02:49:59,3083.15
49204,766647,2023-02-09 10:32:36,S7177743,product_view,341,Mobile,Affiliate,22,Cart,810,A,1,2023-08-14 03:48:00,1026.59
49205,30405,2023-01-02 07:13:25,S5263781,search,390,Desktop,Paid Search,26,Product,194,B,1,2024-01-02 01:42:33,0.0
49220,367465,2023-05-03 18:17:07,S2153103,purchase,79,Mobile,Referrals,18,Category,3404,B,1,2023-05-03 18:17:07,0.0
49222,485176,2023-02-03 06:06:02,S7595099,product_view,131,Mobile,Email,44,Product,776,A,1,2023-09-16 03:04:25,4970.85
49225,282275,2023-01-03 08:26:43,S5892907,page_view,131,Desktop,Direct,37,Checkout,1163,B,1,2023-07-13 11:02:12,825.15
49231,256491,2023-01-09 03:34:28,S6289732,product_view,184,Tablet,Referrals,6,Checkout,3238,A,1,2024-11-21 22:51:55,659.86
49238,732367,2023-06-11 01:58:13,S8584938,checkout,326,Mobile,Referrals,33,Home,1028,B,1,2023-08-17 11:41:12,0.0
49241,727980,2023-04-03 14:16:35,S3595046,add_to_cart,465,Mobile,Display,4,Home,2969,A,1,2023-12-11 11:51:53,1075.49
49242,475251,2023-01-08 13:18:53,S7701753,product_view,53,Desktop,Display,42,Profile,307,B,1,2023-04-27 07:31:30,1523.19
49246,409232,2023-05-17 22:40:12,S1277273,product_view,239,Desktop,Direct,10,Cart,153,B,1,2023-10-11 13:55:08,2379.31
49247,494369,2023-03-05 10:07:13,S5319203,wishlist,379,Desktop,Referrals,2,Category,2246,A,1,2024-03-07 08:33:02,2781.57
49249,611479,2023-08-10 13:04:27,S2177956,add_to_cart,481,Mobile,Paid Social,10,Cart,402,A,1,2024-08-19 23:16:00,2506.82
49250,534751,2023-02-06 22:16:14,S2853621,page_view,319,Mobile,Referrals,10,Profile,1918,A,1,2025-02-20 09:07:49,4973.7699999999995
49259,400328,2023-08-02 12:41:08,S1847885,product_view,273,Mobile,Paid Social,44,Search,3274,B,1,2024-09-06 03:37:18,13317.19
49263,764901,2023-04-13 06:12:11,S7322849,page_view,55,Desktop,Email,47,Home,524,A,1,2024-03-03 19:22:42,1660.48
