event_id,timestamp,customer_id,session_id,event_type,product_id,device_type,traffic_source,campaign_id,page_category,session_duration_sec,experiment_group,touch_order,purchase_time
136239,2023-04-11 05:44:53,62330,S6312189,product_view,395,Tablet,Email,23,Checkout,3536,B,3,2024-02-06 08:06:00
461687,2023-05-01 14:44:31,62330,S3814606,product_view,365,Mobile,Referrals,6,Profile,2906,B,4,2024-02-06 08:06:00
3342,2023-07-21 03:00:56,62330,S9890081,product_view,463,Mobile,Paid Search,18,Product,3130,B,5,2024-02-06 08:06:00
173878,2023-08-01 22:38:43,62330,S6227846,page_view,343,Mobile,Paid Search,28,Product,3000,B,6,2024-02-06 08:06:00
799399,2023-10-09 07:08:18,62330,S2972508,page_view,482,Mobile,Paid Social,9,Search,1554,A,7,2024-02-06 08:06:00
747229,2024-01-17 11:33:06,62330,S2701759,page_view,456,Tablet,Display,22,Product,3370,A,8,2024-02-06 08:06:00
130213,2024-02-06 08:06:00,62330,S2323766,purchase,433,Desktop,Affiliate,20,Profile,1471,B,9,2024-02-06 08:06:00
18578,2023-01-30 15:34:07,62334,S3992524,add_to_cart,376,Tablet,Direct,17,Search,2109,B,1,2024-09-05 11:47:07
679179,2023-06-22 14:23:33,62334,S8409138,page_view,228,Desktop,Paid Search,7,Search,2332,B,2,2024-09-05 11:47:07
515777,2023-07-14 05:35:23,62334,S7481887,page_view,184,Mobile,Paid Search,49,Product,684,A,3,2024-09-05 11:47:07
107839,2023-10-02 10:36:13,62334,S5181697,page_view,408,Mobile,Paid Search,31,Home,2828,B,4,2024-09-05 11:47:07
213167,2023-11-11 18:01:58,62334,S3767199,product_view,61,Mobile,Paid Search,20,Product,837,A,5,2024-09-05 11:47:07
39021,2023-12-08 16:36:24,62334,S9760008,page_view,376,Mobile,Referrals,34,Product,1221,B,6,2024-09-05 11:47:07
664725,2023-12-15 19:37:43,62334,S9329801,search,283,Tablet,Display,20,Cart,2038,A,7,2024-09-05 11:47:07
267368,2023-12-29 02:39:03,62334,S6818923,product_view,91,Desktop,Affiliate,46,Product,1753,B,8,2024-09-05 11:47:07
502216,2024-06-12 17:44:03,62334,S3204216,page_view,394,Mobile,Paid Social,36,Search,2463,A,9,2024-09-05 11:47:07
317443,2024-09-05 11:47:07,62334,S4727269,purchase,171,Mobile,Referrals,34,Search,477,B,10,2024-09-05 11:47:07
76560,2023-03-25 17:31:37,62335,S4131090,page_view,2,Tablet,Referrals,45,Profile,1856,A,1,2024-09-02 13:19:13
673237,2024-02-25 16:55:29,62335,S6836068,checkout,482,Tablet,Display,43,Profile,2451,B,2,2024-09-02 13:19:13
27432,2024-04-22 03:07:43,62335,S2035726,page_view,396,Tablet,Display,33,Cart,2827,A,3,2024-09-02 13:19:13
282853,2024-04-25 00:19:31,62335,S8501269,product_view,111,Mobile,Paid Social,27,Profile,419,B,4,2024-09-02 13:19:13
453651,2024-09-02 13:19:13,62335,S6760890,purchase,234,Mobile,Paid Social,13,Checkout,2059,A,5,2024-09-02 13:19:13
589915,2023-01-21 17:48:46,62336,S1929042,wishlist,301,Tablet,Affiliate,2,Home,2514,A,1,2024-11-14 14:53:01
707046,2023-12-23 07:14:18,62336,S2143758,page_view,115,Mobile,Email,25,Profile,2794,A,2,2024-11-14 14:53:01
552254,2024-03-31 05:44:01,62336,S9690622,page_view,411,Mobile,Email,44,Checkout,3597,A,3,2024-11-14 14:53:01
430370,2024-05-28 12:07:20,62336,S6510700,page_view,172,Desktop,Direct,9,Search,1373,B,4,2024-11-14 14:53:01
359777,2024-11-14 14:53:01,62336,S8198028,purchase,477,Tablet,Display,43,Checkout,2747,B,5,2024-11-14 14:53:01
15285,2023-02-22 03:08:47,62339,S3228099,login,254,Desktop,Direct,42,Home,1843,B,1,2025-01-17 16:06:19
504964,2023-07-09 06:18:32,62339,S1900331,search,101,Desktop,Display,8,Checkout,403,A,2,2025-01-17 16:06:19
567568,2023-07-09 16:02:35,62339,S4291566,page_view,191,Desktop,Paid Social,17,Search,3255,B,3,2025-01-17 16:06:19
251591,2023-07-27 00:39:00,62339,S6504468,checkout,202,Mobile,Direct,28,Product,1122,A,4,2025-01-17 16:06:19
100889,2023-11-20 08:30:39,62339,S8587548,product_view,384,Mobile,Email,31,Search,3404,A,5,2025-01-17 16:06:19
154868,2024-05-26 09:04:17,62339,S8979865,page_view,96,Desktop,Email,48,Category,3566,A,6,2025-01-17 16:06:19
498206,2024-10-05 12:19:17,62339,S7275246,search,346,Mobile,Paid Social,18,Category,1260,B,7,2025-01-17 16:06:19
388879,2025-01-17 16:06:19,62339,S4118166,purchase,431,Desktop,Referrals,27,Checkout,2032,A,8,2025-01-17 16:06:19
11232,2023-06-04 20:30:19,62340,S2568561,product_view,85,Desktop,Paid Social,7,Cart,134,A,1,2023-10-19 00:47:30
436660,2023-06-15 17:02:24,62340,S2477613,page_view,92,Desktop,Affiliate,37,Category,75,B,2,2023-10-19 00:47:30
33347,2023-10-19 00:47:30,62340,S4052363,purchase,28,Mobile,Paid Search,25,Category,2665,B,3,2023-10-19 00:47:30
249670,2023-05-15 16:30:32,62343,S6637665,product_view,332,Tablet,Paid Search,40,Profile,3165,A,1,2024-10-25 06:23:31
652355,2023-08-11 20:38:33,62343,S2559602,search,269,Mobile,Paid Social,38,Profile,1144,B,2,2024-10-25 06:23:31
594171,2023-11-06 19:03:53,62343,S7462194,page_view,498,Tablet,Referrals,42,Home,2761,B,3,2024-10-25 06:23:31
258982,2024-02-04 06:33:01,62343,S6012596,product_view,227,Mobile,Email,35,Category,504,A,4,2024-10-25 06:23:31
491922,2024-02-27 08:09:05,62343,S5271643,product_view,200,Tablet,Affiliate,8,Profile,810,A,5,2024-10-25 06:23:31
631662,2024-08-01 12:18:33,62343,S7949361,search,207,Desktop,Referrals,41,Category,1842,B,6,2024-10-25 06:23:31
609795,2024-10-25 06:23:31,62343,S7945384,purchase,4,Mobile,Paid Search,49,Product,405,B,7,2024-10-25 06:23:31
611248,2023-01-13 19:41:42,62344,S5293766,product_view,15,Desktop,Paid Social,33,Checkout,2839,A,1,2023-10-05 05:35:17
417241,2023-05-16 04:25:15,62344,S4751816,page_view,458,Desktop,Email,5,Product,3126,B,2,2023-10-05 05:35:17
394936,2023-05-21 20:29:19,62344,S2517519,page_view,414,Tablet,Affiliate,49,Search,3266,B,3,2023-10-05 05:35:17
583815,2023-08-10 14:42:27,62344,S8013524,page_view,285,Desktop,Referrals,45,Product,647,B,4,2023-10-05 05:35:17
480076,2023-08-22 21:26:17,62344,S9561725,product_view,443,Desktop,Referrals,50,Home,2683,A,5,2023-10-05 05:35:17
297788,2023-10-05 05:35:17,62344,S2136213,purchase,151,Desktop,Display,3,Cart,1407,B,6,2023-10-05 05:35:17
114955,2023-05-02 23:41:48,62345,S2167881,page_view,5,Mobile,Direct,38,Home,461,B,1,2024-05-29 13:53:27
607263,2023-08-07 18:57:18,62345,S1933423,add_to_cart,393,Desktop,Direct,37,Home,1879,B,2,2024-05-29 13:53:27
18225,2023-12-18 06:02:49,62345,S5315026,page_view,141,Tablet,Display,41,Product,2866,A,3,2024-05-29 13:53:27
7625,2024-03-22 01:57:44,62345,S9849663,add_to_cart,348,Mobile,Email,42,Profile,828,A,4,2024-05-29 13:53:27
517885,2024-05-29 13:53:27,62345,S3774506,purchase,212,Desktop,Paid Social,4,Profile,164,B,5,2024-05-29 13:53:27
172366,2023-01-06 18:07:00,62346,S5486267,add_to_cart,150,Tablet,Affiliate,32,Search,1588,B,1,2024-03-21 11:26:41
398846,2023-01-07 13:26:11,62346,S4144204,search,33,Mobile,Display,4,Cart,1944,A,2,2024-03-21 11:26:41
516628,2023-01-14 16:39:08,62346,S2615582,page_view,430,Mobile,Email,11,Search,3338,A,3,2024-03-21 11:26:41
699723,2023-09-07 06:16:55,62346,S9275562,checkout,30,Desktop,Direct,21,Checkout,575,A,4,2024-03-21 11:26:41
581535,2023-12-26 02:11:16,62346,S9513262,search,39,Desktop,Referrals,30,Category,682,A,5,2024-03-21 11:26:41
233727,2024-03-21 11:26:41,62346,S3155194,purchase,336,Tablet,Paid Social,41,Search,96,B,6,2024-03-21 11:26:41
209277,2023-02-10 14:38:58,62347,S8224918,purchase,496,Tablet,Referrals,12,Profile,925,B,1,2023-02-10 14:38:58
231875,2023-01-11 12:22:36,62352,S8444776,page_view,199,Mobile,Paid Social,25,Checkout,1862,B,1,2024-08-13 00:03:50
499951,2023-04-12 22:55:02,62352,S7297724,page_view,307,Desktop,Affiliate,17,Profile,1820,A,2,2024-08-13 00:03:50
796208,2023-04-17 19:12:22,62352,S2032412,page_view,158,Desktop,Referrals,36,Home,1958,B,3,2024-08-13 00:03:50
172297,2023-04-17 19:19:42,62352,S1192282,add_to_cart,194,Tablet,Referrals,22,Product,1096,B,4,2024-08-13 00:03:50
415813,2023-05-12 22:40:29,62352,S2875785,search,159,Desktop,Affiliate,44,Checkout,2036,A,5,2024-08-13 00:03:50
77586,2023-06-11 16:26:14,62352,S1621748,page_view,247,Mobile,Direct,37,Cart,2386,A,6,2024-08-13 00:03:50
166754,2023-11-19 07:16:55,62352,S8395417,login,132,Tablet,Display,19,Search,896,B,7,2024-08-13 00:03:50
8475,2023-12-31 15:12:49,62352,S8448707,page_view,85,Mobile,Display,49,Category,782,B,8,2024-08-13 00:03:50
614966,2024-03-23 00:52:15,62352,S4153687,page_view,498,Desktop,Paid Search,19,Cart,220,B,9,2024-08-13 00:03:50
673121,2024-05-26 05:10:24,62352,S6465093,page_view,439,Mobile,Paid Search,45,Checkout,2443,B,10,2024-08-13 00:03:50
63917,2024-08-13 00:03:50,62352,S4760309,purchase,158,Mobile,Referrals,22,Cart,1711,A,11,2024-08-13 00:03:50
42722,2023-08-06 14:25:12,62355,S8847114,add_to_cart,213,Tablet,Paid Social,26,Checkout,1337,B,1,2024-04-24 15:21:27
555951,2023-11-09 08:30:41,62355,S8666145,page_view,475,Mobile,Display,32,Profile,998,A,2,2024-04-24 15:21:27
163575,2024-03-03 20:01:24,62355,S6903259,search,242,Mobile,Paid Social,40,Product,1386,B,3,2024-04-24 15:21:27
513312,2024-04-03 19:22:48,62355,S4387173,page_view,298,Mobile,Paid Search,13,Category,510,A,4,2024-04-24 15:21:27
464827,2024-04-24 15:21:27,62355,S6973737,purchase,457,Mobile,Paid Social,8,Category,2039,B,5,2024-04-24 15:21:27
300509,2023-01-02 08:56:35,62358,S5755678,product_view,378,Tablet,Paid Search,17,Home,2386,A,1,2024-11-24 06:39:47
493102,2023-01-24 12:48:22,62358,S4041690,product_view,260,Desktop,Direct,33,Profile,1292,A,2,2024-11-24 06:39:47
103007,2023-02-15 05:32:44,62358,S5824633,page_view,65,Desktop,Affiliate,7,Product,1710,B,3,2024-11-24 06:39:47
500508,2024-04-24 07:36:16,62358,S3947492,page_view,407,Desktop,Paid Search,23,Category,693,B,4,2024-11-24 06:39:47
666433,2024-05-11 07:10:32,62358,S1072155,page_view,191,Mobile,Display,30,Checkout,1498,B,5,2024-11-24 06:39:47
510119,2024-05-26 19:15:35,62358,S2730044,add_to_cart,346,Desktop,Email,19,Search,2913,A,6,2024-11-24 06:39:47
329346,2024-08-28 03:40:20,62358,S5961668,page_view,275,Tablet,Paid Social,18,Checkout,2819,B,7,2024-11-24 06:39:47
197856,2024-10-13 17:32:31,62358,S8153913,add_to_cart,437,Desktop,Paid Search,28,Profile,953,B,8,2024-11-24 06:39:47
308871,2024-11-24 06:39:47,62358,S2991145,purchase,32,Desktop,Paid Social,48,Profile,1073,B,9,2024-11-24 06:39:47
163404,2023-09-23 11:26:47,62363,S5105937,product_view,246,Tablet,Paid Social,22,Search,1501,A,1,2023-10-21 23:20:11
736890,2023-09-25 00:20:54,62363,S1800015,login,16,Desktop,Paid Social,24,Product,3194,A,2,2023-10-21 23:20:11
509961,2023-10-21 23:20:11,62363,S6097258,purchase,319,Mobile,Paid Search,31,Cart,739,B,3,2023-10-21 23:20:11
601746,2023-01-08 16:53:36,62368,S4808459,page_view,438,Mobile,Affiliate,49,Home,2211,A,1,2023-07-14 06:16:15
253792,2023-06-21 06:44:53,62368,S8683751,product_view,130,Tablet,Display,49,Cart,535,B,2,2023-07-14 06:16:15
7767,2023-07-14 06:16:15,62368,S6040566,purchase,310,Mobile,Affiliate,26,Cart,2677,B,3,2023-07-14 06:16:15
161032,2023-03-16 03:21:20,62369,S2595618,purchase,367,Mobile,Email,16,Cart,2973,B,1,2023-03-16 03:21:20
299841,2023-06-13 06:28:17,62377,S4209003,page_view,206,Mobile,Paid Social,6,Category,1973,B,1,2023-08-22 08:11:47
290681,2023-07-05 02:17:59,62377,S6926356,page_view,124,Tablet,Email,38,Search,1375,B,2,2023-08-22 08:11:47
53786,2023-08-22 08:11:47,62377,S7106201,purchase,153,Desktop,Affiliate,26,Search,1829,B,3,2023-08-22 08:11:47
684466,2023-07-28 22:19:48,62382,S7292630,product_view,258,Tablet,Display,42,Product,1104,B,1,2024-02-15 22:32:57
687388,2023-09-19 05:14:29,62382,S7866323,page_view,426,Desktop,Affiliate,24,Category,193,B,2,2024-02-15 22:32:57
647184,2024-02-15 22:32:57,62382,S3545547,purchase,302,Mobile,Paid Social,4,Product,3280,B,3,2024-02-15 22:32:57
53003,2023-01-04 21:34:44,62383,S3469186,purchase,353,Desktop,Paid Search,17,Product,2342,A,1,2023-01-04 21:34:44
174750,2023-07-02 11:00:07,62384,S5326598,product_view,139,Desktop,Referrals,38,Product,367,A,1,2023-08-06 01:25:25
514164,2023-08-06 01:25:25,62384,S4990920,purchase,432,Desktop,Display,43,Category,588,A,2,2023-08-06 01:25:25
630293,2023-02-09 18:02:08,62386,S7951090,product_view,248,Mobile,Affiliate,44,Cart,3080,B,1,2023-03-18 06:36:04
764053,2023-02-27 16:20:01,62386,S1760564,page_view,252,Desktop,Affiliate,4,Home,2052,B,2,2023-03-18 06:36:04
712890,2023-03-18 06:36:04,62386,S2615628,purchase,152,Mobile,Paid Search,24,Cart,3377,A,3,2023-03-18 06:36:04
157370,2023-03-19 07:10:07,62388,S5453317,login,100,Tablet,Display,24,Cart,3520,A,1,2023-11-20 12:08:12
258009,2023-03-29 03:07:00,62388,S2156109,product_view,48,Desktop,Direct,20,Home,209,A,2,2023-11-20 12:08:12
411536,2023-11-20 12:08:12,62388,S3815769,purchase,306,Tablet,Paid Search,16,Cart,3193,B,3,2023-11-20 12:08:12
351530,2023-04-10 07:23:08,62393,S5105141,product_view,287,Desktop,Paid Search,12,Cart,2877,B,1,2024-09-09 14:53:43
484574,2023-09-21 23:04:00,62393,S7788785,checkout,202,Mobile,Direct,49,Search,372,A,2,2024-09-09 14:53:43
672154,2024-05-17 12:20:12,62393,S1304098,page_view,275,Desktop,Affiliate,30,Home,3495,B,3,2024-09-09 14:53:43
298708,2024-07-22 02:47:04,62393,S9934479,page_view,373,Mobile,Direct,20,Product,2913,A,4,2024-09-09 14:53:43
734588,2024-08-24 07:11:12,62393,S9754140,checkout,21,Tablet,Referrals,43,Product,2301,A,5,2024-09-09 14:53:43
488296,2024-09-06 23:55:00,62393,S2765740,add_to_cart,368,Desktop,Paid Social,34,Product,1200,B,6,2024-09-09 14:53:43
52916,2024-09-09 14:53:43,62393,S1506294,purchase,63,Desktop,Email,23,Category,3199,B,7,2024-09-09 14:53:43
438201,2023-01-23 03:40:06,62396,S4236458,checkout,439,Tablet,Display,39,Checkout,3053,B,1,2023-08-30 02:38:27
651114,2023-04-07 03:37:07,62396,S4475682,checkout,175,Desktop,Email,10,Checkout,1845,A,2,2023-08-30 02:38:27
472152,2023-06-18 22:36:20,62396,S4812853,checkout,43,Desktop,Paid Search,4,Category,2382,A,3,2023-08-30 02:38:27
672711,2023-08-30 02:38:27,62396,S7199706,purchase,423,Desktop,Display,48,Product,732,A,4,2023-08-30 02:38:27
103907,2023-06-12 06:23:19,62402,S8512972,product_view,382,Mobile,Email,4,Home,585,A,1,2024-10-03 04:48:01
421460,2023-06-18 11:09:38,62402,S6570308,product_view,271,Mobile,Paid Social,5,Cart,1479,A,2,2024-10-03 04:48:01
555840,2023-07-07 05:37:37,62402,S7310063,wishlist,203,Mobile,Paid Social,47,Profile,791,A,3,2024-10-03 04:48:01
492531,2023-09-13 03:39:26,62402,S9493765,page_view,259,Tablet,Referrals,13,Search,2221,B,4,2024-10-03 04:48:01
285382,2023-12-15 05:21:32,62402,S8170403,page_view,22,Tablet,Affiliate,3,Category,1008,A,5,2024-10-03 04:48:01
46298,2024-01-31 11:15:24,62402,S8136043,checkout,424,Desktop,Direct,26,Cart,432,A,6,2024-10-03 04:48:01
312686,2024-04-20 11:44:48,62402,S9693222,product_view,284,Tablet,Display,24,Category,251,A,7,2024-10-03 04:48:01
341821,2024-06-14 12:19:57,62402,S5327096,page_view,415,Desktop,Referrals,36,Profile,3188,A,8,2024-10-03 04:48:01
374619,2024-09-18 00:29:13,62402,S1183692,checkout,310,Tablet,Direct,3,Search,1257,A,9,2024-10-03 04:48:01
121741,2024-09-28 13:39:36,62402,S5228685,page_view,463,Desktop,Affiliate,30,Product,2444,B,10,2024-10-03 04:48:01
297784,2024-10-03 04:48:01,62402,S4926681,purchase,244,Tablet,Email,30,Home,1588,B,11,2024-10-03 04:48:01
257980,2023-07-05 17:18:36,62403,S4901392,page_view,251,Tablet,Direct,8,Search,1693,B,1,2023-08-07 19:14:54
226414,2023-08-07 19:14:54,62403,S5640521,purchase,58,Desktop,Direct,19,Category,2653,B,2,2023-08-07 19:14:54
287314,2023-01-24 22:06:56,62409,S6114461,product_view,19,Desktop,Paid Social,17,Product,1527,A,1,2024-11-01 21:39:28
768539,2023-01-30 01:58:36,62409,S1055845,product_view,315,Desktop,Affiliate,49,Profile,1389,B,2,2024-11-01 21:39:28
545590,2023-05-19 21:32:00,62409,S1664689,page_view,280,Desktop,Affiliate,21,Checkout,1673,A,3,2024-11-01 21:39:28
677071,2023-07-14 22:45:45,62409,S9360804,product_view,271,Mobile,Paid Search,15,Product,2180,B,4,2024-11-01 21:39:28
56332,2023-07-19 13:39:24,62409,S3358153,checkout,65,Mobile,Paid Search,35,Product,1029,B,5,2024-11-01 21:39:28
390598,2024-01-16 08:50:01,62409,S7574591,page_view,109,Tablet,Email,24,Search,1333,A,6,2024-11-01 21:39:28
54646,2024-05-07 12:56:02,62409,S9164219,wishlist,291,Tablet,Email,37,Home,1396,B,7,2024-11-01 21:39:28
702143,2024-07-04 02:39:05,62409,S6833189,page_view,236,Tablet,Direct,47,Checkout,2531,A,8,2024-11-01 21:39:28
710403,2024-09-22 18:52:27,62409,S9980736,checkout,341,Desktop,Paid Search,3,Home,1618,A,9,2024-11-01 21:39:28
460968,2024-09-24 14:38:30,62409,S9902035,page_view,253,Mobile,Paid Search,40,Cart,1187,A,10,2024-11-01 21:39:28
797290,2024-11-01 21:39:28,62409,S1593117,purchase,490,Mobile,Email,48,Category,114,B,11,2024-11-01 21:39:28
775287,2023-01-02 00:25:55,62411,S2708515,purchase,476,Tablet,Affiliate,29,Checkout,196,B,1,2023-01-02 00:25:55
53830,2023-04-07 22:27:57,62414,S5503171,add_to_cart,372,Desktop,Email,47,Cart,3236,B,1,2023-05-24 13:48:06
125874,2023-05-24 13:48:06,62414,S4541682,purchase,47,Mobile,Paid Search,27,Home,3216,A,2,2023-05-24 13:48:06
136157,2023-05-19 17:49:20,62416,S1497185,checkout,357,Tablet,Referrals,2,Cart,2638,B,1,2023-06-22 13:18:21
379999,2023-06-04 07:50:09,62416,S2513476,product_view,311,Mobile,Paid Social,42,Search,2694,A,2,2023-06-22 13:18:21
543571,2023-06-22 13:18:21,62416,S5636890,purchase,291,Tablet,Referrals,14,Category,1843,A,3,2023-06-22 13:18:21
175946,2023-04-09 01:41:20,62420,S1996936,page_view,306,Desktop,Display,6,Checkout,3439,A,1,2024-06-29 03:23:12
373287,2023-04-29 04:30:05,62420,S5594893,product_view,17,Mobile,Affiliate,4,Home,1838,B,2,2024-06-29 03:23:12
139593,2023-05-22 19:42:10,62420,S3770852,page_view,375,Desktop,Display,3,Cart,2269,A,3,2024-06-29 03:23:12
125107,2023-06-21 08:07:42,62420,S6318521,wishlist,123,Tablet,Paid Social,36,Search,1341,B,4,2024-06-29 03:23:12
48996,2023-07-04 19:52:31,62420,S8188999,product_view,386,Desktop,Display,14,Cart,176,A,5,2024-06-29 03:23:12
62083,2023-12-17 07:05:26,62420,S7085082,checkout,333,Tablet,Affiliate,44,Checkout,258,A,6,2024-06-29 03:23:12
90091,2024-01-03 03:23:56,62420,S5583235,page_view,61,Desktop,Email,19,Home,2701,B,7,2024-06-29 03:23:12
453563,2024-06-03 06:08:38,62420,S6585505,product_view,282,Desktop,Referrals,30,Profile,3443,A,8,2024-06-29 03:23:12
133979,2024-06-29 03:23:12,62420,S3029050,purchase,130,Tablet,Paid Search,11,Checkout,516,B,9,2024-06-29 03:23:12
512820,2023-08-30 08:18:30,62421,S6319785,page_view,461,Desktop,Referrals,50,Checkout,1090,B,1,2024-01-06 07:38:12
32820,2023-12-17 15:05:29,62421,S3964801,checkout,78,Mobile,Paid Search,26,Checkout,1455,A,2,2024-01-06 07:38:12
455832,2024-01-06 07:38:12,62421,S7707546,purchase,70,Tablet,Paid Social,19,Cart,366,A,3,2024-01-06 07:38:12
494759,2023-01-27 09:37:08,62422,S6653891,product_view,437,Mobile,Display,20,Checkout,919,B,1,2023-11-10 05:52:23
567338,2023-05-22 17:53:19,62422,S9593520,page_view,91,Desktop,Affiliate,25,Checkout,2952,B,2,2023-11-10 05:52:23
496040,2023-06-15 15:07:23,62422,S3490618,search,441,Desktop,Paid Search,41,Home,1423,B,3,2023-11-10 05:52:23
82020,2023-07-28 21:20:49,62422,S5046917,product_view,397,Mobile,Email,43,Category,3187,B,4,2023-11-10 05:52:23
446523,2023-08-31 23:42:50,62422,S3501406,add_to_cart,471,Desktop,Display,22,Category,558,A,5,2023-11-10 05:52:23
131820,2023-11-10 05:52:23,62422,S9217021,purchase,260,Mobile,Direct,3,Search,387,B,6,2023-11-10 05:52:23
278691,2023-01-13 08:54:00,62424,S3304806,page_view,416,Mobile,Email,20,Checkout,2082,A,1,2023-07-17 12:54:13
10877,2023-03-12 00:09:54,62424,S2111925,add_to_cart,382,Tablet,Paid Social,36,Checkout,728,B,2,2023-07-17 12:54:13
439319,2023-07-11 01:25:37,62424,S8920029,page_view,323,Desktop,Paid Social,46,Home,1893,A,3,2023-07-17 12:54:13
326122,2023-07-17 12:54:13,62424,S7774986,purchase,220,Desktop,Paid Social,30,Product,3577,B,4,2023-07-17 12:54:13
180600,2023-05-31 06:25:34,62426,S4992635,purchase,107,Mobile,Display,43,Search,2048,B,1,2023-05-31 06:25:34
569062,2023-01-06 13:28:06,62428,S6274130,search,388,Tablet,Paid Social,30,Product,2822,B,1,2024-05-07 03:04:52
768921,2023-01-25 20:58:11,62428,S8626402,page_view,133,Mobile,Email,29,Category,2839,B,2,2024-05-07 03:04:52
90770,2023-03-31 02:00:12,62428,S3919052,product_view,469,Mobile,Referrals,35,Search,1205,A,3,2024-05-07 03:04:52
705684,2023-08-20 21:13:39,62428,S1701135,search,105,Mobile,Referrals,37,Home,492,B,4,2024-05-07 03:04:52
362414,2023-12-31 05:02:54,62428,S2897417,page_view,341,Desktop,Paid Search,1,Home,1443,A,5,2024-05-07 03:04:52
216910,2023-12-31 11:28:31,62428,S6011309,add_to_cart,349,Mobile,Paid Search,2,Category,2357,B,6,2024-05-07 03:04:52
718411,2024-01-12 19:45:37,62428,S8891804,checkout,479,Mobile,Affiliate,46,Cart,1366,B,7,2024-05-07 03:04:52
787351,2024-02-07 01:11:32,62428,S6725558,product_view,290,Mobile,Email,20,Home,1632,B,8,2024-05-07 03:04:52
373659,2024-05-07 03:04:52,62428,S6482311,purchase,160,Mobile,Display,9,Category,803,B,9,2024-05-07 03:04:52
719226,2023-06-02 06:02:30,62443,S3056638,page_view,415,Mobile,Referrals,35,Search,1423,B,1,2023-06-23 14:05:37
67925,2023-06-23 14:05:37,62443,S3045763,purchase,476,Tablet,Email,12,Profile,2538,B,2,2023-06-23 14:05:37
674016,2023-04-11 02:55:06,62448,S1991012,login,452,Desktop,Paid Social,16,Product,2117,A,1,2023-04-22 20:47:22
634942,2023-04-22 20:47:22,62448,S7960810,purchase,440,Desktop,Affiliate,43,Checkout,1089,B,2,2023-04-22 20:47:22
407137,2023-01-14 08:33:44,62449,S3768500,page_view,175,Tablet,Referrals,31,Cart,2169,B,1,2025-01-25 10:58:51
168572,2023-02-13 06:25:03,62449,S7356401,checkout,484,Desktop,Direct,2,Checkout,2920,A,2,2025-01-25 10:58:51
353888,2023-07-21 08:54:24,62449,S4854669,page_view,488,Tablet,Paid Social,27,Product,3235,B,3,2025-01-25 10:58:51
285360,2024-05-09 16:50:53,62449,S9796675,add_to_cart,156,Mobile,Referrals,47,Checkout,2859,A,4,2025-01-25 10:58:51
290764,2024-11-19 14:46:07,62449,S6112013,search,8,Tablet,Email,48,Category,2009,B,5,2025-01-25 10:58:51
647324,2025-01-16 03:43:50,62449,S8209640,page_view,252,Desktop,Email,27,Category,1666,A,6,2025-01-25 10:58:51
411439,2025-01-25 10:58:51,62449,S4953562,purchase,323,Tablet,Affiliate,44,Profile,1348,B,7,2025-01-25 10:58:51
127661,2023-04-03 11:19:03,62450,S9450184,product_view,306,Tablet,Email,36,Search,1966,B,1,2023-10-18 12:54:13
240501,2023-05-26 13:20:22,62450,S8953625,page_view,360,Desktop,Referrals,20,Product,1492,A,2,2023-10-18 12:54:13
142161,2023-10-18 12:54:13,62450,S5270153,purchase,266,Mobile,Display,44,Cart,973,A,3,2023-10-18 12:54:13
432409,2023-05-06 00:22:06,62451,S6520949,product_view,104,Desktop,Display,5,Search,1280,B,1,2024-11-30 01:47:44
199346,2024-03-16 00:14:41,62451,S2174917,search,475,Tablet,Referrals,16,Cart,3526,A,2,2024-11-30 01:47:44
491397,2024-09-20 02:31:30,62451,S2675029,login,336,Tablet,Direct,47,Cart,1385,B,3,2024-11-30 01:47:44
387136,2024-11-30 01:47:44,62451,S2403749,purchase,260,Mobile,Referrals,3,Cart,260,A,4,2024-11-30 01:47:44
411386,2023-05-30 19:32:08,62455,S6207162,search,162,Desktop,Paid Search,15,Product,420,A,1,2024-08-29 20:21:40
35720,2023-11-10 04:39:40,62455,S1724427,product_view,194,Desktop,Email,44,Profile,2923,B,2,2024-08-29 20:21:40
590458,2024-02-09 06:09:53,62455,S8504880,product_view,327,Desktop,Email,20,Checkout,1376,A,3,2024-08-29 20:21:40
83027,2024-05-27 20:04:46,62455,S4334626,page_view,140,Mobile,Display,36,Product,1509,A,4,2024-08-29 20:21:40
741712,2024-08-29 20:21:40,62455,S9722716,purchase,122,Tablet,Email,25,Category,2180,B,5,2024-08-29 20:21:40
758960,2023-03-26 16:49:55,62457,S3224752,product_view,195,Desktop,Display,47,Profile,799,B,1,2024-06-18 19:09:05
46333,2023-03-30 08:20:41,62457,S4435602,product_view,78,Desktop,Display,43,Profile,3071,A,2,2024-06-18 19:09:05
72485,2023-06-10 18:43:36,62457,S3867324,page_view,272,Tablet,Email,2,Search,985,B,3,2024-06-18 19:09:05
199643,2023-10-24 03:27:31,62457,S3438996,page_view,469,Mobile,Referrals,21,Checkout,552,A,4,2024-06-18 19:09:05
204539,2023-11-02 10:01:47,62457,S7933314,product_view,222,Desktop,Direct,38,Checkout,76,A,5,2024-06-18 19:09:05
583340,2024-01-01 09:16:04,62457,S7734986,product_view,370,Tablet,Display,25,Checkout,3150,B,6,2024-06-18 19:09:05
249219,2024-06-18 19:09:05,62457,S7437632,purchase,445,Desktop,Paid Social,20,Search,1315,B,7,2024-06-18 19:09:05
20080,2023-06-04 05:51:56,62461,S2021723,product_view,77,Tablet,Affiliate,35,Home,1438,A,1,2024-12-03 20:02:41
