customer_id,event_id,timestamp,session_id,event_type,product_id,device_type,traffic_source,campaign_id,page_category,session_duration_sec,experiment_group,touch_order,purchase_time,attributed_revenue
40347,784560,2023-12-06 08:53:15,S1346392,purchase,293,Desktop,Display,30,Checkout,216,B,3,2023-12-06 08:53:15,2823.14
40349,594179,2024-01-04 18:36:44,S7077911,purchase,5,Tablet,Direct,27,Category,3178,A,3,2024-01-04 18:36:44,370.89
40350,780135,2023-07-26 11:20:12,S9726920,purchase,235,Tablet,Display,30,Profile,1644,B,4,2023-07-26 11:20:12,7374.02
40354,500202,2023-01-01 22:16:13,S8996390,purchase,299,Mobile,Referrals,2,Cart,1036,B,1,2023-01-01 22:16:13,594.23
40355,372674,2023-01-08 15:17:34,S8281344,purchase,102,Mobile,Email,9,Cart,1504,B,1,2023-01-08 15:17:34,949.27
40358,462097,2024-05-02 22:15:05,S1788929,purchase,52,Mobile,Paid Social,50,Cart,3521,B,3,2024-05-02 22:15:05,3090.35
40359,589617,2024-01-29 06:02:10,S2670433,purchase,353,Desktop,Direct,12,Category,3352,A,4,2024-01-29 06:02:10,1714.04
40360,431563,2024-12-05 06:01:40,S6912891,purchase,269,Mobile,Direct,16,Product,2054,A,6,2024-12-05 06:01:40,3134.48
40362,280784,2024-12-06 01:58:29,S9029589,purchase,13,Mobile,Paid Social,11,Home,1094,B,6,2024-12-06 01:58:29,2318.05
40363,3414,2023-09-06 10:05:13,S5348542,purchase,61,Desktop,Referrals,12,Product,2307,A,2,2023-09-06 10:05:13,0.0
40367,14265,2024-09-18 00:27:19,S7065113,purchase,247,Desktop,Paid Search,8,Product,3526,A,8,2024-09-18 00:27:19,5630.49
40372,207620,2023-02-02 17:51:56,S3011173,purchase,398,Desktop,Referrals,29,Checkout,3200,B,1,2023-02-02 17:51:56,0.0
40375,745263,2024-11-18 01:47:52,S4557002,purchase,95,Mobile,Affiliate,42,Checkout,2491,B,5,2024-11-18 01:47:52,302.59
40376,253244,2024-07-18 13:30:23,S7479016,purchase,114,Desktop,Display,17,Product,1533,B,8,2024-07-18 13:30:23,0.0
40379,214985,2023-03-10 05:29:25,S6925834,purchase,481,Desktop,Affiliate,39,Product,325,A,1,2023-03-10 05:29:25,0.0
40382,248450,2023-09-05 10:08:22,S7590515,purchase,337,Tablet,Email,11,Home,420,B,5,2023-09-05 10:08:22,5602.16
40385,790446,2024-07-06 23:20:35,S2147260,purchase,139,Tablet,Paid Search,48,Cart,3542,A,7,2024-07-06 23:20:35,0.0
40390,256150,2023-11-11 21:21:56,S5704615,purchase,60,Mobile,Affiliate,36,Cart,2305,A,5,2023-11-11 21:21:56,1174.87
40391,334918,2025-01-06 19:54:31,S1477702,purchase,353,Desktop,Paid Search,3,Checkout,1548,A,7,2025-01-06 19:54:31,6083.37
40397,440331,2025-01-30 18:19:37,S4664646,purchase,20,Tablet,Email,47,Home,2244,B,8,2025-01-30 18:19:37,3245.7
40399,530192,2024-03-03 13:55:14,S9786465,purchase,441,Mobile,Email,38,Checkout,1077,B,3,2024-03-03 13:55:14,60.18
40408,109847,2023-01-14 14:18:09,S8317486,purchase,202,Desktop,Paid Search,40,Category,3516,B,1,2023-01-14 14:18:09,6362.5
40410,794477,2024-05-25 11:34:11,S1112723,purchase,290,Desktop,Email,31,Profile,2182,A,2,2024-05-25 11:34:11,2943.72
40423,369347,2023-09-24 13:49:38,S4786689,purchase,160,Tablet,Referrals,45,Search,1894,B,4,2023-09-24 13:49:38,3890.88
40426,722296,2024-07-28 17:22:57,S3382420,purchase,84,Desktop,Paid Search,32,Product,2260,B,4,2024-07-28 17:22:57,0.0
40430,680206,2024-01-26 09:10:49,S7455427,purchase,123,Tablet,Email,46,Cart,2889,B,4,2024-01-26 09:10:49,0.0
40433,447919,2023-04-18 23:23:37,S9013814,purchase,198,Mobile,Email,35,Product,2558,A,3,2023-04-18 23:23:37,0.0
40434,508171,2023-06-10 02:35:38,S1000215,purchase,485,Mobile,Email,49,Checkout,1818,B,3,2023-06-10 02:35:38,0.0
40436,630846,2023-02-27 16:21:13,S2870844,purchase,3,Desktop,Paid Search,29,Home,3021,B,1,2023-02-27 16:21:13,0.0
40439,542410,2023-03-28 23:07:39,S4811899,purchase,82,Desktop,Direct,27,Category,1310,B,1,2023-03-28 23:07:39,0.0
40440,625721,2024-10-26 08:43:58,S4815037,purchase,441,Desktop,Referrals,29,Search,1994,A,7,2024-10-26 08:43:58,1872.52
40441,273891,2023-02-22 14:35:54,S2514403,purchase,470,Tablet,Referrals,18,Home,3185,B,3,2023-02-22 14:35:54,0.0
40443,643599,2024-01-19 16:09:49,S9312823,purchase,403,Tablet,Affiliate,2,Profile,125,B,4,2024-01-19 16:09:49,0.0
40446,484329,2024-03-08 16:35:28,S5931939,purchase,219,Tablet,Affiliate,27,Home,3103,A,6,2024-03-08 16:35:28,0.0
40448,692776,2024-11-19 01:50:14,S3483400,purchase,368,Tablet,Referrals,9,Search,772,B,8,2024-11-19 01:50:14,4740.89
40452,455233,2023-11-05 04:17:58,S6802108,purchase,465,Desktop,Paid Social,7,Home,3448,B,5,2023-11-05 04:17:58,99.31
40453,746899,2023-12-19 19:31:17,S3596335,purchase,485,Tablet,Direct,34,Home,121,A,4,2023-12-19 19:31:17,924.91
40454,537899,2023-08-04 13:15:15,S9740358,purchase,208,Tablet,Referrals,10,Search,1924,A,3,2023-08-04 13:15:15,0.0
40456,689776,2023-01-25 17:11:23,S4536676,purchase,184,Mobile,Email,35,Category,1729,A,2,2023-01-25 17:11:23,2527.08
40459,44153,2024-03-05 14:58:16,S4894659,purchase,132,Desktop,Affiliate,33,Checkout,487,B,4,2024-03-05 14:58:16,0.0
40461,397865,2023-08-09 16:30:06,S5661816,purchase,285,Mobile,Email,36,Checkout,2310,A,2,2023-08-09 16:30:06,7576.13
40468,62211,2023-05-16 15:39:26,S5045417,purchase,40,Mobile,Affiliate,48,Cart,3011,A,1,2023-05-16 15:39:26,9787.529999999999
40469,94561,2023-10-28 14:51:35,S4666485,purchase,153,Mobile,Direct,14,Home,3521,A,6,2023-10-28 14:51:35,0.0
40473,732945,2023-06-22 06:57:13,S1043929,purchase,199,Desktop,Affiliate,28,Search,2306,A,2,2023-06-22 06:57:13,0.0
40474,433199,2024-04-17 17:20:56,S5359024,purchase,37,Desktop,Paid Social,12,Product,2261,B,7,2024-04-17 17:20:56,5411.64
40475,327403,2023-10-21 05:04:04,S4623738,purchase,135,Desktop,Referrals,28,Profile,1662,A,6,2023-10-21 05:04:04,5400.85
40476,360790,2023-04-21 13:06:07,S1350496,purchase,199,Desktop,Paid Search,41,Checkout,13,B,2,2023-04-21 13:06:07,0.0
40477,154970,2023-07-06 12:46:47,S6236421,purchase,87,Desktop,Paid Social,36,Cart,145,B,4,2023-07-06 12:46:47,0.0
40483,766225,2024-04-02 06:40:05,S7491113,purchase,17,Desktop,Email,3,Search,3205,A,3,2024-04-02 06:40:05,0.0
40485,636754,2023-12-23 09:39:44,S6280759,purchase,420,Desktop,Email,35,Cart,1013,A,5,2023-12-23 09:39:44,0.0
40487,130745,2023-06-14 09:22:03,S8303752,purchase,298,Tablet,Paid Search,23,Search,917,A,2,2023-06-14 09:22:03,0.0
40492,350807,2023-06-12 23:02:09,S7422209,purchase,93,Desktop,Display,17,Category,282,B,1,2023-06-12 23:02:09,0.0
40498,633729,2025-02-21 10:07:50,S2967533,purchase,495,Desktop,Paid Search,30,Profile,637,A,8,2025-02-21 10:07:50,2453.96
40503,733044,2023-09-26 12:48:40,S8854452,purchase,461,Tablet,Paid Search,48,Search,1160,A,4,2023-09-26 12:48:40,4208.88
40504,451134,2023-08-20 11:39:17,S4959125,purchase,296,Mobile,Email,29,Product,2268,A,5,2023-08-20 11:39:17,4166.87
40509,579432,2023-01-22 03:16:52,S9987617,purchase,301,Desktop,Display,45,Category,1345,B,1,2023-01-22 03:16:52,0.0
40510,594750,2023-04-08 23:30:05,S7928568,purchase,460,Tablet,Display,32,Home,3111,B,2,2023-04-08 23:30:05,4019.8199999999997
40514,685643,2023-10-20 21:52:03,S4379690,purchase,202,Mobile,Affiliate,42,Cart,1474,A,5,2023-10-20 21:52:03,1980.47
40515,310102,2024-04-28 23:38:17,S4010325,purchase,6,Mobile,Paid Social,45,Search,2238,B,7,2024-04-28 23:38:17,3002.25
40517,224064,2023-11-08 08:15:25,S7883008,purchase,89,Tablet,Affiliate,27,Search,2618,B,5,2023-11-08 08:15:25,0.0
40519,373996,2024-05-27 15:10:36,S9140376,purchase,321,Tablet,Email,33,Search,1415,B,13,2024-05-27 15:10:36,1582.65
40521,362744,2023-11-09 10:18:41,S5840782,purchase,444,Tablet,Paid Search,38,Home,2465,B,2,2023-11-09 10:18:41,70.8
40525,517409,2023-09-03 14:32:41,S4293904,purchase,108,Mobile,Paid Social,25,Checkout,1401,A,2,2023-09-03 14:32:41,0.0
40526,725409,2024-10-18 20:23:31,S4686873,purchase,464,Tablet,Paid Social,12,Product,3357,B,12,2024-10-18 20:23:31,925.92
40529,779306,2024-01-13 05:20:17,S8080390,purchase,13,Desktop,Display,48,Product,172,B,4,2024-01-13 05:20:17,2341.43
40531,730265,2024-06-20 01:31:09,S5061331,purchase,424,Desktop,Email,27,Checkout,3283,B,9,2024-06-20 01:31:09,0.0
40533,173984,2023-11-27 16:09:54,S8874946,purchase,247,Mobile,Display,35,Product,2282,A,5,2023-11-27 16:09:54,0.0
40535,659938,2023-12-29 10:46:31,S1556477,purchase,492,Tablet,Direct,32,Home,2202,B,4,2023-12-29 10:46:31,0.0
40537,582355,2025-02-18 22:08:17,S3411376,purchase,263,Tablet,Email,7,Checkout,3426,B,5,2025-02-18 22:08:17,3838.32
40539,137081,2024-05-01 23:56:30,S1879020,purchase,212,Mobile,Paid Search,23,Product,2450,A,2,2024-05-01 23:56:30,1648.38
40541,278202,2024-01-18 02:31:40,S4258890,purchase,181,Mobile,Affiliate,39,Product,31,B,6,2024-01-18 02:31:40,0.0
40542,342105,2025-02-07 14:31:16,S1681254,purchase,28,Desktop,Direct,46,Search,1671,A,7,2025-02-07 14:31:16,2239.76
40546,743252,2024-06-24 09:28:28,S7911524,purchase,88,Mobile,Direct,11,Profile,2774,B,3,2024-06-24 09:28:28,677.28
40550,676741,2023-04-25 11:55:06,S8220373,purchase,423,Desktop,Paid Search,32,Cart,2984,B,1,2023-04-25 11:55:06,312.05
40552,119152,2023-04-08 11:25:50,S8420822,purchase,278,Mobile,Affiliate,39,Cart,1960,A,1,2023-04-08 11:25:50,0.0
40555,305889,2024-07-31 11:25:16,S9892067,purchase,150,Mobile,Paid Search,6,Home,3434,A,5,2024-07-31 11:25:16,1865.99
40567,518829,2024-01-10 04:51:42,S6646325,purchase,328,Mobile,Direct,44,Product,896,A,1,2024-01-10 04:51:42,0.0
40568,497176,2024-03-14 11:41:45,S2913170,purchase,33,Desktop,Referrals,44,Cart,3598,B,3,2024-03-14 11:41:45,0.0
40569,403919,2024-05-28 07:16:02,S1764102,purchase,173,Mobile,Direct,11,Cart,3304,A,4,2024-05-28 07:16:02,5433.4
40573,578321,2023-07-17 12:55:33,S6308866,purchase,55,Mobile,Display,42,Cart,251,A,3,2023-07-17 12:55:33,3377.1
40574,412379,2023-04-16 16:54:38,S7970961,purchase,145,Tablet,Paid Social,17,Product,1377,B,4,2023-04-16 16:54:38,315.56
40576,314287,2024-01-10 22:20:23,S9911394,purchase,13,Mobile,Email,34,Profile,766,B,5,2024-01-10 22:20:23,0.0
40584,644294,2024-11-07 02:05:54,S1559632,purchase,184,Tablet,Paid Social,49,Cart,266,B,7,2024-11-07 02:05:54,1728.95
40587,476714,2024-01-07 10:08:24,S9286999,purchase,376,Tablet,Direct,35,Home,663,B,8,2024-01-07 10:08:24,2446.44
40588,656342,2024-11-29 11:16:54,S9142730,purchase,88,Desktop,Affiliate,5,Product,45,B,10,2024-11-29 11:16:54,3779.25
40590,427417,2023-01-11 12:34:32,S9523403,purchase,149,Mobile,Display,39,Search,2238,B,1,2023-01-11 12:34:32,0.0
40594,407228,2023-08-10 20:48:39,S8268434,purchase,395,Desktop,Display,44,Product,667,A,5,2023-08-10 20:48:39,1395.92
40595,569441,2024-10-01 02:12:16,S7671470,purchase,58,Tablet,Referrals,42,Product,863,B,6,2024-10-01 02:12:16,499.58
40596,169223,2024-03-09 14:18:37,S2512677,purchase,350,Desktop,Direct,36,Cart,3393,B,5,2024-03-09 14:18:37,8850.82
40597,231162,2024-07-28 13:18:22,S6156903,purchase,71,Mobile,Affiliate,43,Profile,922,A,3,2024-07-28 13:18:22,862.09
40598,638992,2023-05-03 21:23:57,S3691504,purchase,118,Mobile,Paid Search,30,Checkout,3326,A,2,2023-05-03 21:23:57,753.33
40603,82339,2024-04-22 04:06:49,S7279191,purchase,353,Desktop,Email,5,Home,3354,B,6,2024-04-22 04:06:49,3933.5
40607,512004,2024-05-02 09:22:51,S2443750,purchase,454,Mobile,Direct,35,Cart,2091,B,6,2024-05-02 09:22:51,0.0
40610,768219,2023-04-09 05:42:19,S3223894,purchase,422,Tablet,Display,1,Product,958,A,2,2023-04-09 05:42:19,12294.76
40613,80395,2023-02-23 07:36:14,S8082405,purchase,215,Mobile,Direct,39,Category,508,B,2,2023-02-23 07:36:14,0.0
40614,760827,2023-12-27 17:52:27,S8905041,purchase,100,Tablet,Referrals,12,Profile,1180,A,1,2023-12-27 17:52:27,0.0
40617,236111,2023-11-15 16:49:05,S9078107,purchase,160,Mobile,Paid Search,41,Product,161,A,1,2023-11-15 16:49:05,0.0
40618,221577,2024-07-04 01:49:12,S3451189,purchase,111,Tablet,Display,8,Search,2985,B,2,2024-07-04 01:49:12,356.02
40620,169034,2023-03-19 09:19:11,S2927439,purchase,325,Desktop,Affiliate,15,Home,2303,B,2,2023-03-19 09:19:11,0.0
40623,625032,2024-11-15 21:52:54,S5206229,purchase,472,Mobile,Paid Social,48,Profile,631,A,5,2024-11-15 21:52:54,0.0
40625,531796,2023-10-19 04:08:54,S9343631,purchase,253,Mobile,Direct,40,Product,738,A,3,2023-10-19 04:08:54,1276.26
40637,443660,2024-02-12 03:14:05,S5079577,purchase,209,Tablet,Direct,15,Search,2061,B,6,2024-02-12 03:14:05,1296.2800000000002
40640,328853,2024-10-01 07:12:57,S6810521,purchase,340,Desktop,Affiliate,24,Cart,3560,A,13,2024-10-01 07:12:57,582.67
40641,793922,2024-03-22 14:30:10,S7446063,purchase,361,Tablet,Paid Social,38,Cart,2042,A,6,2024-03-22 14:30:10,814.9
40646,142190,2023-09-28 00:44:00,S5211693,purchase,323,Desktop,Email,7,Home,382,B,4,2023-09-28 00:44:00,682.06
40648,340349,2024-06-30 01:32:45,S6703798,purchase,95,Desktop,Referrals,50,Home,256,A,8,2024-06-30 01:32:45,6113.8
40649,137763,2023-03-03 23:21:42,S8774331,purchase,248,Tablet,Direct,9,Category,2376,B,2,2023-03-03 23:21:42,1040.51
40653,394990,2023-06-02 04:30:46,S9108114,purchase,350,Desktop,Affiliate,32,Checkout,364,B,1,2023-06-02 04:30:46,0.0
40656,117298,2023-02-23 17:51:29,S3727713,purchase,198,Desktop,Paid Search,32,Product,2423,A,1,2023-02-23 17:51:29,1351.32
40667,13268,2024-01-07 23:40:25,S6571249,purchase,287,Mobile,Email,27,Home,2078,B,5,2024-01-07 23:40:25,0.0
40670,109877,2025-02-27 10:02:45,S9315008,purchase,6,Mobile,Direct,39,Home,1758,A,10,2025-02-27 10:02:45,0.0
40671,254380,2025-02-01 17:23:46,S9305577,purchase,362,Mobile,Direct,20,Cart,2383,B,6,2025-02-01 17:23:46,8745.51
40674,173474,2023-02-11 22:22:57,S6577026,purchase,286,Mobile,Affiliate,47,Checkout,1297,A,1,2023-02-11 22:22:57,0.0
40675,715461,2025-02-26 20:53:26,S6916934,purchase,75,Mobile,Referrals,31,Search,984,A,12,2025-02-26 20:53:26,1219.54
40676,362384,2023-10-27 13:03:25,S2875332,purchase,129,Desktop,Direct,33,Home,215,B,4,2023-10-27 13:03:25,6012.2
40680,272008,2023-02-08 01:36:00,S4993836,purchase,140,Desktop,Referrals,47,Home,2803,A,1,2023-02-08 01:36:00,1378.92
40681,157910,2023-08-24 11:51:23,S3222027,purchase,34,Tablet,Direct,22,Home,1417,B,4,2023-08-24 11:51:23,0.0
40682,789230,2023-10-25 18:25:02,S9894977,purchase,438,Mobile,Affiliate,12,Checkout,958,A,3,2023-10-25 18:25:02,5778.04
40684,490675,2024-10-23 17:14:54,S1487996,purchase,21,Mobile,Direct,7,Cart,1614,A,5,2024-10-23 17:14:54,5794.679999999999
40688,634692,2023-05-22 18:57:54,S3603954,purchase,396,Desktop,Affiliate,46,Search,407,A,1,2023-05-22 18:57:54,1362.92
40689,617625,2023-06-19 12:29:48,S2088777,purchase,65,Mobile,Display,38,Profile,1998,A,2,2023-06-19 12:29:48,2803.61
40690,422985,2024-04-01 14:47:37,S7102658,purchase,257,Mobile,Display,23,Product,2934,B,8,2024-04-01 14:47:37,6015.63
40691,653599,2024-07-24 03:42:12,S4022333,purchase,350,Desktop,Affiliate,29,Product,1769,B,2,2024-07-24 03:42:12,0.0
40696,191370,2023-07-10 20:45:16,S7941804,purchase,390,Tablet,Direct,41,Profile,3183,A,3,2023-07-10 20:45:16,0.0
40698,423718,2024-12-20 12:24:26,S2778740,purchase,285,Desktop,Direct,2,Profile,2127,A,6,2024-12-20 12:24:26,0.0
40706,165812,2025-02-13 12:01:53,S9173649,purchase,439,Desktop,Email,46,Home,1749,B,8,2025-02-13 12:01:53,615.03
40709,324786,2024-10-30 08:28:56,S5029420,purchase,339,Desktop,Affiliate,13,Product,2250,B,4,2024-10-30 08:28:56,2606.59
40714,361031,2024-10-24 17:06:26,S6274509,purchase,237,Tablet,Display,42,Checkout,605,A,9,2024-10-24 17:06:26,0.0
40724,562182,2023-06-12 00:07:23,S8341124,purchase,318,Desktop,Affiliate,29,Category,2669,A,3,2023-06-12 00:07:23,0.0
40727,608401,2025-01-12 05:26:15,S5687127,purchase,154,Mobile,Display,31,Search,1788,B,5,2025-01-12 05:26:15,165.2
40728,569584,2024-07-30 20:53:48,S3343686,purchase,132,Mobile,Direct,50,Product,42,A,7,2024-07-30 20:53:48,2449.0299999999997
40740,222073,2023-12-10 07:51:55,S9999033,purchase,414,Tablet,Paid Search,5,Profile,3302,B,2,2023-12-10 07:51:55,2571.34
40743,180273,2023-11-10 23:55:36,S5110635,purchase,131,Mobile,Display,41,Checkout,598,B,3,2023-11-10 23:55:36,4062.56
40745,606165,2024-07-03 06:20:13,S7865996,purchase,399,Desktop,Paid Search,34,Home,3184,A,5,2024-07-03 06:20:13,3832.58
40750,545888,2023-10-31 22:36:13,S7335709,purchase,48,Desktop,Affiliate,44,Cart,59,B,3,2023-10-31 22:36:13,1205.24
40752,444392,2024-05-18 19:20:12,S2658851,purchase,221,Tablet,Paid Search,43,Profile,926,B,4,2024-05-18 19:20:12,2271.08
40754,96920,2023-02-22 23:59:23,S6681998,purchase,55,Tablet,Display,44,Home,2372,B,1,2023-02-22 23:59:23,4344.03
40755,751581,2024-11-23 02:54:07,S4471430,purchase,359,Tablet,Email,19,Search,727,B,10,2024-11-23 02:54:07,1748.28
40757,495792,2023-07-02 05:53:57,S7421541,purchase,406,Desktop,Display,4,Search,316,A,3,2023-07-02 05:53:57,0.0
40760,734731,2023-07-01 20:08:02,S1858717,purchase,365,Tablet,Email,14,Home,2961,A,5,2023-07-01 20:08:02,0.0
40763,203833,2023-10-11 08:31:03,S2718232,purchase,386,Mobile,Paid Social,25,Category,2780,B,2,2023-10-11 08:31:03,2497.95
40768,292876,2023-01-03 07:45:05,S9207477,purchase,341,Tablet,Affiliate,35,Category,2942,A,1,2023-01-03 07:45:05,5415.08
40773,602701,2023-10-02 11:47:28,S4887959,purchase,448,Tablet,Paid Search,47,Checkout,3348,B,3,2023-10-02 11:47:28,6977.69
40774,218440,2024-12-31 06:02:19,S5783857,purchase,364,Desktop,Referrals,29,Product,524,B,9,2024-12-31 06:02:19,1318.41
40775,689,2023-01-16 04:57:43,S5318919,purchase,410,Desktop,Display,20,Search,2238,A,1,2023-01-16 04:57:43,0.0
40780,368175,2024-02-12 16:52:48,S4265807,purchase,231,Tablet,Direct,33,Checkout,3030,A,8,2024-02-12 16:52:48,0.0
40785,126853,2024-02-02 08:40:48,S1137681,purchase,89,Desktop,Display,13,Product,205,B,6,2024-02-02 08:40:48,3803.0899999999997
40787,429312,2023-09-08 08:22:51,S3810975,purchase,151,Mobile,Email,17,Category,578,A,2,2023-09-08 08:22:51,180.04
40789,622764,2024-01-23 02:38:05,S4959246,purchase,407,Desktop,Direct,30,Search,2409,B,5,2024-01-23 02:38:05,1975.66
40790,53522,2023-01-11 19:49:14,S9050657,purchase,261,Mobile,Paid Search,50,Cart,3194,B,2,2023-01-11 19:49:14,3421.89
40791,214193,2024-09-21 23:59:54,S3348095,purchase,435,Mobile,Display,6,Product,2625,A,9,2024-09-21 23:59:54,3433.72
40792,309747,2024-05-11 22:32:01,S7450499,purchase,321,Desktop,Referrals,10,Home,2151,B,3,2024-05-11 22:32:01,214.97
40795,7461,2023-03-03 15:18:07,S5652801,purchase,446,Desktop,Direct,34,Cart,583,B,1,2023-03-03 15:18:07,3219.73
40797,137821,2023-04-30 12:38:11,S2842215,purchase,306,Mobile,Email,15,Cart,1428,B,1,2023-04-30 12:38:11,2340.06
40799,242179,2023-04-09 06:04:54,S1349980,purchase,275,Desktop,Affiliate,14,Product,1192,B,1,2023-04-09 06:04:54,0.0
40809,158948,2024-06-30 15:44:28,S8311614,purchase,402,Mobile,Paid Social,22,Category,654,A,3,2024-06-30 15:44:28,1989.05
40812,157259,2024-08-08 22:33:37,S2295490,purchase,233,Mobile,Paid Social,17,Category,1458,A,9,2024-08-08 22:33:37,0.0
40813,47516,2024-12-23 02:59:47,S6390592,purchase,44,Tablet,Direct,3,Category,2605,A,5,2024-12-23 02:59:47,142.14
40814,601126,2024-08-27 18:37:04,S1851133,purchase,202,Desktop,Paid Social,48,Profile,3384,B,12,2024-08-27 18:37:04,3829.5299999999997
40819,473923,2024-08-30 08:09:13,S3866848,purchase,70,Desktop,Email,1,Cart,1697,A,9,2024-08-30 08:09:13,0.0
40820,600325,2023-08-20 05:48:19,S8977549,purchase,37,Tablet,Paid Search,27,Cart,1391,A,3,2023-08-20 05:48:19,3386.61
40821,312118,2025-02-12 12:59:00,S6332163,purchase,453,Tablet,Referrals,46,Profile,95,A,6,2025-02-12 12:59:00,650.94
40826,451347,2023-01-13 07:37:03,S5055736,purchase,72,Mobile,Affiliate,12,Cart,2424,A,1,2023-01-13 07:37:03,4750.78
40830,70878,2024-09-24 14:04:53,S8265165,purchase,458,Desktop,Referrals,39,Checkout,1510,A,8,2024-09-24 14:04:53,1631.29
40836,267033,2023-07-22 07:43:00,S1387348,purchase,325,Desktop,Paid Search,50,Home,1939,A,5,2023-07-22 07:43:00,6625.57
40839,684308,2023-01-17 02:24:21,S7621444,purchase,494,Desktop,Paid Search,43,Checkout,611,A,1,2023-01-17 02:24:21,0.0
40841,412172,2023-03-14 03:05:51,S6117932,purchase,119,Tablet,Paid Social,26,Checkout,1002,B,2,2023-03-14 03:05:51,0.0
40843,552062,2024-01-12 16:53:12,S2480155,purchase,167,Desktop,Affiliate,46,Search,3305,A,6,2024-01-12 16:53:12,0.0
40846,381567,2023-03-26 02:48:23,S6355296,purchase,500,Mobile,Paid Social,48,Cart,2193,A,1,2023-03-26 02:48:23,700.03
40847,602238,2024-12-14 21:11:22,S7975608,purchase,243,Tablet,Paid Search,26,Search,2714,B,7,2024-12-14 21:11:22,2112.03
40852,138238,2024-08-20 15:45:28,S4834952,purchase,123,Mobile,Paid Search,45,Product,1350,B,7,2024-08-20 15:45:28,0.0
40857,19757,2023-07-04 22:50:01,S7027726,purchase,87,Tablet,Email,22,Category,1766,A,2,2023-07-04 22:50:01,9536.78
40859,544823,2024-02-28 17:02:20,S7088696,purchase,57,Desktop,Paid Search,42,Product,1763,A,11,2024-02-28 17:02:20,0.0
40861,779298,2023-09-02 04:05:51,S1855343,purchase,47,Desktop,Paid Social,9,Profile,545,B,2,2023-09-02 04:05:51,4501.39
40863,399947,2023-06-12 00:36:43,S9752953,purchase,71,Desktop,Direct,41,Category,2110,A,2,2023-06-12 00:36:43,0.0
40865,133608,2024-03-12 00:01:41,S3283818,purchase,101,Desktop,Paid Social,6,Cart,2453,B,5,2024-03-12 00:01:41,335.0
40867,835,2023-04-13 11:13:55,S8280909,purchase,318,Tablet,Paid Social,28,Search,881,A,1,2023-04-13 11:13:55,0.0
40869,675825,2024-07-12 17:35:19,S8725174,purchase,444,Tablet,Email,29,Category,1882,A,4,2024-07-12 17:35:19,7942.879999999999
40870,339386,2024-09-21 15:22:20,S6797241,purchase,208,Tablet,Paid Search,38,Home,2397,B,6,2024-09-21 15:22:20,239.34
40871,323141,2024-08-25 02:04:16,S6222300,purchase,341,Mobile,Paid Social,47,Cart,1550,B,6,2024-08-25 02:04:16,3367.47
40873,53123,2024-02-23 10:16:53,S1428890,purchase,480,Tablet,Referrals,19,Category,3096,B,3,2024-02-23 10:16:53,2173.36
40874,200550,2023-01-14 14:49:02,S8627890,purchase,107,Desktop,Paid Social,22,Category,2729,B,1,2023-01-14 14:49:02,0.0
40880,639487,2024-08-10 14:56:36,S1927453,purchase,279,Desktop,Paid Search,9,Profile,2589,A,3,2024-08-10 14:56:36,1177.39
40882,84496,2024-04-26 10:31:31,S2837012,purchase,238,Desktop,Display,48,Home,775,B,6,2024-04-26 10:31:31,0.0
40885,182164,2024-11-13 00:41:28,S8813023,purchase,468,Desktop,Direct,10,Profile,1183,B,11,2024-11-13 00:41:28,520.96
40886,58008,2024-03-22 20:18:57,S1655373,purchase,170,Mobile,Referrals,3,Product,3371,A,6,2024-03-22 20:18:57,3002.25
40887,197523,2024-09-26 03:46:12,S9278511,purchase,1,Mobile,Paid Social,43,Search,2164,B,4,2024-09-26 03:46:12,0.0
40890,187412,2024-04-05 19:19:14,S4988686,purchase,16,Mobile,Paid Search,9,Home,1590,A,2,2024-04-05 19:19:14,686.16
40893,108970,2024-01-26 01:17:36,S1668235,purchase,373,Mobile,Paid Search,8,Product,1800,A,6,2024-01-26 01:17:36,0.0
40906,221098,2024-07-06 15:45:11,S5022935,purchase,239,Mobile,Referrals,22,Cart,3393,A,7,2024-07-06 15:45:11,0.0
40907,570792,2024-03-02 23:36:18,S5299247,purchase,205,Mobile,Display,30,Cart,2009,B,7,2024-03-02 23:36:18,1818.95
40910,73043,2024-05-08 02:08:38,S3607216,purchase,281,Tablet,Referrals,16,Home,1390,B,8,2024-05-08 02:08:38,792.66
40911,790611,2023-05-31 12:13:16,S4210381,purchase,236,Tablet,Display,50,Checkout,340,A,4,2023-05-31 12:13:16,4964.54
40920,436431,2023-03-08 03:10:15,S5049960,purchase,78,Mobile,Display,16,Checkout,2903,B,1,2023-03-08 03:10:15,1146.12
40923,436398,2024-12-14 10:45:08,S5330064,purchase,22,Desktop,Paid Social,49,Checkout,468,A,5,2024-12-14 10:45:08,2720.28
40925,79766,2024-03-05 05:40:22,S1176200,purchase,40,Tablet,Display,2,Checkout,149,A,5,2024-03-05 05:40:22,8500.64
40931,779050,2023-04-28 12:42:32,S5877204,purchase,482,Desktop,Display,34,Search,2017,A,2,2023-04-28 12:42:32,255.26
40932,192370,2024-06-30 08:23:29,S1042973,purchase,281,Desktop,Display,24,Profile,3213,A,5,2024-06-30 08:23:29,2627.15
40938,612209,2024-11-26 10:21:51,S7694446,purchase,246,Desktop,Paid Social,35,Checkout,1159,B,6,2024-11-26 10:21:51,0.0
40945,220876,2024-04-26 09:40:28,S8544010,purchase,449,Tablet,Affiliate,30,Home,2730,A,8,2024-04-26 09:40:28,4896.52
