customer_id,timestamp,traffic_source,campaign_id,event_type,touch_order,touch_count,attributed_revenue
47913,2023-02-17 23:27:06,Display,43,page_view,2,10,507.258
47913,2023-03-01 17:44:14,Direct,41,product_view,3,10,507.258
47913,2023-04-14 01:04:55,Affiliate,3,page_view,4,10,507.258
47913,2023-05-02 16:32:52,Display,2,add_to_cart,5,10,507.258
47913,2023-06-14 21:17:07,Paid Social,9,product_view,6,10,507.258
47913,2023-08-11 16:06:11,Paid Search,26,page_view,7,10,507.258
47913,2023-09-22 19:58:21,Paid Search,29,product_view,8,10,507.258
47913,2023-11-05 07:15:00,Direct,20,search,9,10,507.258
47913,2024-01-14 10:39:12,Paid Search,47,purchase,10,10,507.258
47916,2023-04-22 17:38:09,Display,37,search,1,3,0.0
47916,2023-05-25 09:50:48,Paid Social,35,product_view,2,3,0.0
47916,2023-08-24 09:37:56,Email,23,purchase,3,3,0.0
47920,2023-05-12 17:01:44,Display,30,purchase,1,1,3164.7200000000003
47921,2023-02-07 07:56:56,Email,11,page_view,1,5,1452.446
47921,2023-08-31 04:04:03,Referrals,43,search,2,5,1452.446
47921,2023-11-07 19:18:55,Referrals,45,wishlist,3,5,1452.446
47921,2024-01-03 06:25:59,Affiliate,50,product_view,4,5,1452.446
47921,2024-01-07 09:14:36,Direct,9,purchase,5,5,1452.446
47924,2023-04-02 12:27:37,Direct,14,wishlist,1,3,0.0
47924,2023-07-31 08:26:42,Email,19,add_to_cart,2,3,0.0
47924,2023-12-27 02:37:09,Referrals,22,purchase,3,3,0.0
47931,2023-01-27 11:05:19,Affiliate,29,checkout,1,3,311.68
47931,2023-02-14 23:19:49,Affiliate,22,wishlist,2,3,311.68
47931,2023-03-06 05:59:33,Direct,33,purchase,3,3,311.68
47933,2023-01-08 13:09:58,Referrals,16,product_view,1,3,0.0
47933,2023-02-07 20:55:15,Paid Social,27,product_view,2,3,0.0
47933,2023-07-11 01:28:35,Affiliate,16,purchase,3,3,0.0
47936,2023-02-10 18:59:34,Referrals,16,page_view,1,2,1787.575
47936,2023-06-11 10:26:47,Referrals,1,purchase,2,2,1787.575
47937,2023-01-04 09:23:50,Display,4,page_view,1,2,2163.14
47937,2023-01-06 09:52:00,Paid Social,17,purchase,2,2,2163.14
47938,2023-02-03 20:57:34,Direct,40,page_view,1,8,0.0
47938,2023-02-12 01:43:44,Direct,5,search,2,8,0.0
47938,2023-02-21 02:55:38,Display,49,page_view,3,8,0.0
47938,2023-08-20 08:25:41,Referrals,21,page_view,4,8,0.0
47938,2023-10-05 21:29:22,Affiliate,40,checkout,5,8,0.0
47938,2024-01-13 11:12:03,Display,16,page_view,6,8,0.0
47938,2024-07-09 07:30:57,Referrals,27,page_view,7,8,0.0
47938,2024-08-08 22:27:50,Paid Search,21,purchase,8,8,0.0
47941,2023-02-12 21:18:00,Referrals,1,purchase,1,1,4680.4
47942,2023-01-19 21:25:02,Display,29,add_to_cart,1,4,0.0
47942,2023-02-17 12:46:18,Affiliate,10,page_view,2,4,0.0
47942,2023-09-09 18:56:44,Paid Search,17,page_view,3,4,0.0
47942,2023-12-02 08:39:05,Paid Search,3,purchase,4,4,0.0
47946,2023-05-19 02:00:51,Direct,13,purchase,1,1,0.0
47948,2023-01-08 23:56:52,Paid Social,5,page_view,1,3,12.033333333333333
47948,2023-10-28 14:07:53,Affiliate,11,checkout,2,3,12.033333333333333
47948,2023-12-13 03:48:23,Affiliate,39,purchase,3,3,12.033333333333333
47950,2023-02-03 10:12:33,Affiliate,2,search,1,4,99.4375
47950,2023-05-24 22:15:38,Paid Social,34,add_to_cart,2,4,99.4375
47950,2023-09-11 19:13:17,Display,25,product_view,3,4,99.4375
47950,2023-10-19 15:17:33,Display,5,purchase,4,4,99.4375
47952,2023-11-21 22:07:24,Email,12,page_view,1,3,576.4266666666666
47952,2023-12-21 02:43:45,Email,16,product_view,2,3,576.4266666666666
47952,2024-02-01 17:06:06,Display,39,purchase,3,3,576.4266666666666
47958,2023-01-01 14:28:36,Paid Search,16,page_view,1,6,0.0
47958,2023-01-16 01:33:32,Affiliate,27,page_view,2,6,0.0
47958,2023-04-30 08:45:03,Affiliate,4,product_view,3,6,0.0
47958,2023-09-26 21:45:17,Referrals,20,add_to_cart,4,6,0.0
47958,2023-12-25 11:12:07,Affiliate,32,page_view,5,6,0.0
47958,2024-07-29 16:47:29,Email,20,purchase,6,6,0.0
47960,2023-04-24 23:06:19,Display,30,product_view,1,3,0.0
47960,2023-05-13 04:22:37,Affiliate,25,product_view,2,3,0.0
47960,2023-06-01 14:56:48,Email,23,purchase,3,3,0.0
47961,2023-02-12 01:54:46,Direct,45,purchase,1,1,0.0
47963,2023-05-09 07:12:17,Affiliate,42,product_view,1,4,601.55
47963,2023-05-28 02:04:18,Referrals,39,page_view,2,4,601.55
47963,2023-06-20 19:56:36,Paid Social,18,page_view,3,4,601.55
47963,2023-11-22 14:36:04,Referrals,29,purchase,4,4,601.55
47964,2023-01-03 15:49:27,Paid Social,1,search,1,8,598.34875
47964,2023-02-11 00:22:53,Direct,42,search,2,8,598.34875
47964,2023-02-19 00:05:32,Display,38,product_view,3,8,598.34875
47964,2023-04-07 17:05:24,Paid Social,41,page_view,4,8,598.34875
47964,2023-07-23 14:23:55,Direct,43,page_view,5,8,598.34875
47964,2023-10-04 16:02:56,Affiliate,36,add_to_cart,6,8,598.34875
47964,2023-10-13 01:31:48,Paid Social,7,page_view,7,8,598.34875
47964,2024-02-05 03:57:51,Email,40,purchase,8,8,598.34875
47966,2023-05-06 15:42:24,Email,32,search,1,2,2967.89
47966,2023-12-02 21:18:58,Paid Social,29,purchase,2,2,2967.89
47967,2023-01-16 00:51:53,Email,33,wishlist,1,4,0.0
47967,2023-11-06 18:10:41,Display,43,checkout,2,4,0.0
47967,2024-01-25 16:22:51,Display,23,page_view,3,4,0.0
47967,2024-02-19 13:20:29,Paid Social,12,purchase,4,4,0.0
47968,2023-01-04 09:03:23,Paid Search,49,page_view,1,5,149.56400000000002
47968,2023-03-07 22:12:56,Email,23,page_view,2,5,149.56400000000002
47968,2023-03-21 19:09:37,Display,3,page_view,3,5,149.56400000000002
47968,2023-07-12 02:26:10,Email,39,add_to_cart,4,5,149.56400000000002
47968,2023-07-18 18:57:01,Paid Social,5,purchase,5,5,149.56400000000002
47969,2023-04-11 11:17:20,Direct,16,checkout,1,2,0.0
47969,2023-04-14 13:34:47,Paid Search,41,purchase,2,2,0.0
47970,2023-03-20 00:34:25,Direct,1,purchase,1,1,0.0
47974,2023-01-14 18:48:04,Display,8,page_view,1,2,2005.2
47974,2023-01-31 07:34:48,Referrals,12,purchase,2,2,2005.2
47975,2023-04-10 10:38:51,Email,10,purchase,1,1,0.0
47978,2023-03-30 02:43:46,Email,22,page_view,1,3,0.0
47978,2023-04-10 06:58:39,Affiliate,24,add_to_cart,2,3,0.0
47978,2023-09-07 11:44:20,Paid Search,26,purchase,3,3,0.0
47979,2023-02-17 13:00:48,Direct,38,product_view,1,4,713.22
47979,2023-03-07 17:41:31,Affiliate,12,product_view,2,4,713.22
47979,2023-06-08 06:36:15,Display,38,wishlist,3,4,713.22
47979,2023-08-10 12:18:46,Paid Social,43,purchase,4,4,713.22
47987,2023-02-28 21:29:33,Affiliate,28,page_view,1,10,210.60500000000002
47987,2023-04-16 05:24:49,Paid Social,29,product_view,2,10,210.60500000000002
47987,2023-06-19 19:14:27,Direct,26,page_view,3,10,210.60500000000002
47987,2023-08-09 16:14:56,Paid Social,46,page_view,4,10,210.60500000000002
47987,2024-01-12 05:52:38,Referrals,15,search,5,10,210.60500000000002
47987,2024-02-14 03:17:32,Affiliate,32,search,6,10,210.60500000000002
47987,2024-05-26 09:24:05,Paid Search,25,product_view,7,10,210.60500000000002
47987,2024-08-10 22:00:26,Referrals,39,page_view,8,10,210.60500000000002
47987,2024-08-23 22:04:54,Referrals,43,wishlist,9,10,210.60500000000002
47987,2024-09-22 00:52:41,Affiliate,27,purchase,10,10,210.60500000000002
47988,2023-02-06 11:59:44,Direct,6,wishlist,1,3,0.0
47988,2023-02-24 09:53:19,Affiliate,6,wishlist,2,3,0.0
47988,2023-08-15 04:19:45,Paid Search,8,purchase,3,3,0.0
47992,2023-05-10 12:27:38,Referrals,7,page_view,1,6,1551.4650000000001
47992,2023-05-19 19:08:30,Paid Search,49,page_view,2,6,1551.4650000000001
47992,2023-06-19 12:15:05,Paid Search,15,page_view,3,6,1551.4650000000001
47992,2023-06-27 17:31:58,Affiliate,40,page_view,4,6,1551.4650000000001
47992,2024-02-02 10:24:48,Referrals,38,page_view,5,6,1551.4650000000001
47992,2024-02-06 05:01:42,Email,40,purchase,6,6,1551.4650000000001
47994,2023-06-11 07:44:11,Email,49,page_view,1,2,0.0
47994,2023-09-29 19:47:33,Referrals,5,purchase,2,2,0.0
47998,2023-01-17 11:39:14,Affiliate,18,purchase,1,1,3889.73
48001,2023-03-22 15:47:14,Display,34,wishlist,1,5,845.856
48001,2023-03-29 03:12:23,Paid Search,33,page_view,2,5,845.856
48001,2023-05-20 11:53:02,Direct,8,page_view,3,5,845.856
48001,2023-06-22 21:12:40,Paid Search,24,product_view,4,5,845.856
48001,2023-08-05 16:36:43,Email,33,purchase,5,5,845.856
48003,2023-05-17 03:54:11,Referrals,32,purchase,1,1,0.0
48004,2023-11-26 09:31:50,Paid Social,39,login,1,4,803.495
48004,2024-01-17 04:07:30,Direct,36,page_view,2,4,803.495
48004,2024-02-03 02:49:44,Affiliate,49,page_view,3,4,803.495
48004,2024-03-11 19:10:31,Affiliate,4,purchase,4,4,803.495
48006,2023-03-30 20:52:58,Display,10,checkout,1,5,0.0
48006,2023-08-09 22:49:59,Direct,47,product_view,2,5,0.0
48006,2023-09-01 16:03:04,Referrals,42,page_view,3,5,0.0
48006,2023-09-04 09:41:30,Direct,40,page_view,4,5,0.0
48006,2024-01-25 04:27:15,Affiliate,38,purchase,5,5,0.0
48009,2023-01-25 20:01:08,Direct,11,product_view,1,2,3836.085
48009,2023-02-01 04:00:39,Paid Search,37,purchase,2,2,3836.085
48010,2023-02-05 05:00:44,Affiliate,21,page_view,1,2,2816.535
48010,2023-03-12 12:44:38,Referrals,25,purchase,2,2,2816.535
48018,2023-03-17 09:03:32,Direct,21,purchase,1,1,0.0
48028,2023-01-23 11:04:08,Paid Social,22,search,1,4,462.65
48028,2023-02-08 15:40:02,Referrals,16,page_view,2,4,462.65
48028,2023-03-16 20:57:45,Referrals,27,product_view,3,4,462.65
48028,2023-11-17 18:27:59,Affiliate,43,purchase,4,4,462.65
48031,2023-09-25 02:57:22,Display,8,purchase,1,1,883.24
48033,2023-01-01 01:02:43,Referrals,46,product_view,1,5,326.528
48033,2023-01-03 22:51:55,Paid Social,39,wishlist,2,5,326.528
48033,2023-05-16 21:53:51,Paid Search,4,checkout,3,5,326.528
48033,2023-06-17 18:38:54,Paid Search,17,wishlist,4,5,326.528
48033,2023-08-13 11:56:19,Display,11,purchase,5,5,326.528
48035,2023-05-20 02:01:20,Direct,8,page_view,1,2,737.55
48035,2023-07-22 17:02:44,Paid Social,43,purchase,2,2,737.55
48036,2023-02-05 18:52:33,Referrals,24,add_to_cart,1,2,1715.5
48036,2023-04-04 00:04:54,Paid Social,3,purchase,2,2,1715.5
48037,2023-03-30 23:44:24,Display,3,purchase,1,1,0.0
48040,2023-02-04 18:52:10,Direct,4,wishlist,1,5,0.0
48040,2023-05-21 17:59:10,Paid Social,48,page_view,2,5,0.0
48040,2023-07-18 03:04:19,Display,26,page_view,3,5,0.0
48040,2023-08-31 16:02:08,Direct,8,product_view,4,5,0.0
48040,2023-10-16 06:56:58,Direct,9,purchase,5,5,0.0
48053,2023-05-12 05:07:45,Affiliate,3,page_view,1,11,438.8736363636363
48053,2023-05-17 03:57:42,Display,42,checkout,2,11,438.8736363636363
48053,2023-06-03 18:03:00,Paid Search,16,product_view,3,11,438.8736363636363
48053,2023-08-26 22:00:39,Display,34,checkout,4,11,438.8736363636363
48053,2023-09-02 22:10:12,Display,8,product_view,5,11,438.8736363636363
48053,2023-10-06 02:37:52,Paid Social,7,wishlist,6,11,438.8736363636363
48053,2024-02-20 18:46:05,Referrals,27,add_to_cart,7,11,438.8736363636363
48053,2024-03-14 19:00:16,Email,2,search,8,11,438.8736363636363
48053,2024-03-28 15:36:50,Display,5,page_view,9,11,438.8736363636363
48053,2024-04-10 21:48:05,Display,5,page_view,10,11,438.8736363636363
48053,2024-11-14 10:37:11,Paid Search,33,purchase,11,11,438.8736363636363
48055,2023-05-27 05:21:16,Direct,38,product_view,1,2,83.455
48055,2024-05-01 20:26:24,Affiliate,43,purchase,2,2,83.455
48061,2023-05-02 01:16:52,Direct,27,product_view,1,3,821.2066666666666
48061,2023-07-14 00:08:07,Paid Social,31,checkout,2,3,821.2066666666666
48061,2023-08-27 23:47:36,Paid Search,3,purchase,3,3,821.2066666666666
48062,2023-08-30 20:10:04,Referrals,26,page_view,1,3,2341.0733333333333
48062,2023-10-07 15:39:20,Display,39,page_view,2,3,2341.0733333333333
48062,2024-04-12 16:37:55,Email,30,purchase,3,3,2341.0733333333333
48065,2023-01-22 12:05:55,Email,33,purchase,1,1,0.0
48066,2023-03-24 11:09:21,Referrals,16,search,1,3,165.69666666666666
48066,2023-04-11 06:34:35,Paid Search,41,page_view,2,3,165.69666666666666
48066,2024-01-18 10:26:44,Direct,20,purchase,3,3,165.69666666666666
48069,2023-01-26 05:54:13,Paid Social,33,add_to_cart,1,2,0.0
48069,2023-06-09 18:32:38,Paid Search,7,purchase,2,2,0.0
48071,2023-03-11 06:32:22,Direct,25,product_view,1,2,749.28
48071,2023-06-02 01:11:38,Email,38,purchase,2,2,749.28
48077,2023-02-08 22:10:14,Referrals,4,checkout,1,7,0.0
48077,2023-03-08 04:18:04,Direct,26,page_view,2,7,0.0
48077,2023-07-07 18:12:08,Referrals,36,page_view,3,7,0.0
48077,2024-04-23 03:40:47,Paid Social,39,product_view,4,7,0.0
48077,2024-06-11 00:44:51,Paid Social,25,page_view,5,7,0.0
48077,2025-01-05 16:08:44,Email,19,checkout,6,7,0.0
48077,2025-02-18 13:10:05,Referrals,22,purchase,7,7,0.0
48081,2023-09-04 13:08:09,Affiliate,34,add_to_cart,1,3,0.0
48081,2024-08-07 00:57:07,Display,6,page_view,2,3,0.0
48081,2024-09-13 08:43:21,Affiliate,6,purchase,3,3,0.0
48082,2023-01-02 08:26:56,Paid Search,28,purchase,1,1,5942.5599999999995
48086,2023-01-29 15:15:59,Referrals,20,page_view,1,7,0.0
48086,2023-04-12 01:36:36,Paid Social,36,add_to_cart,2,7,0.0
48086,2024-03-09 19:56:20,Direct,5,page_view,3,7,0.0
48086,2024-05-18 11:32:58,Paid Search,44,product_view,4,7,0.0
48086,2024-08-23 08:31:39,Paid Social,48,product_view,5,7,0.0
48086,2024-08-28 18:37:32,Referrals,8,search,6,7,0.0
48086,2024-10-21 06:14:10,Display,32,purchase,7,7,0.0
48093,2023-09-28 14:16:32,Email,19,product_view,1,4,101.735
48093,2024-03-23 11:39:35,Direct,2,wishlist,2,4,101.735
48093,2024-12-24 09:47:33,Direct,28,product_view,3,4,101.735
48093,2024-12-27 14:00:00,Affiliate,15,purchase,4,4,101.735
48095,2023-04-02 15:22:38,Affiliate,48,checkout,1,3,0.0
48095,2023-04-14 21:13:38,Paid Search,9,wishlist,2,3,0.0
48095,2023-05-31 17:06:35,Email,41,purchase,3,3,0.0
48096,2023-02-17 14:56:45,Direct,33,page_view,1,2,1611.255
48096,2023-11-27 02:11:43,Referrals,27,purchase,2,2,1611.255
48097,2023-08-22 05:46:40,Paid Search,10,page_view,1,2,244.79
48097,2023-11-06 23:17:11,Email,29,purchase,2,2,244.79
48099,2023-05-18 02:28:35,Display,41,page_view,1,3,0.0
48099,2023-08-22 01:33:21,Display,7,page_view,2,3,0.0
48099,2024-05-11 02:31:49,Display,12,purchase,3,3,0.0
48100,2023-01-06 10:55:59,Email,22,checkout,1,3,0.0
48100,2023-06-02 16:53:40,Email,46,product_view,2,3,0.0
48100,2023-06-26 03:44:36,Affiliate,10,purchase,3,3,0.0
48108,2023-02-20 04:09:55,Email,9,page_view,1,3,0.0
48108,2023-03-07 16:27:37,Paid Search,10,page_view,2,3,0.0
48108,2023-08-01 17:15:26,Paid Search,18,purchase,3,3,0.0
48116,2023-03-31 23:32:07,Display,26,product_view,1,4,262.4525
48116,2023-10-15 11:26:49,Affiliate,43,product_view,2,4,262.4525
48116,2023-11-05 02:32:20,Paid Social,32,product_view,3,4,262.4525
48116,2023-12-06 19:35:07,Direct,26,purchase,4,4,262.4525
48119,2023-02-19 10:05:05,Direct,43,page_view,1,6,0.0
48119,2023-02-27 01:28:02,Email,18,checkout,2,6,0.0
48119,2024-04-14 19:52:34,Referrals,32,page_view,3,6,0.0
48119,2024-05-22 23:37:29,Paid Search,31,product_view,4,6,0.0
48119,2024-06-06 23:33:04,Paid Search,48,page_view,5,6,0.0
48119,2024-08-15 03:50:06,Affiliate,12,purchase,6,6,0.0
48120,2024-05-29 15:42:39,Display,3,wishlist,1,4,403.4225
48120,2024-06-30 00:48:47,Referrals,11,page_view,2,4,403.4225
48120,2024-10-14 11:01:27,Paid Social,36,checkout,3,4,403.4225
48120,2025-01-22 12:32:25,Affiliate,32,purchase,4,4,403.4225
48121,2023-02-13 08:05:04,Display,43,add_to_cart,1,2,3919.575
48121,2023-03-08 14:44:29,Email,32,purchase,2,2,3919.575
48123,2023-02-08 07:47:41,Paid Search,40,page_view,1,5,0.0
48123,2023-04-24 10:37:35,Paid Search,30,page_view,2,5,0.0
48123,2024-02-28 02:52:06,Display,37,page_view,3,5,0.0
48123,2024-02-29 04:31:16,Email,31,add_to_cart,4,5,0.0
48123,2024-03-28 07:49:52,Affiliate,24,purchase,5,5,0.0
48125,2023-05-15 05:40:29,Affiliate,3,purchase,1,1,0.0
48126,2023-03-15 21:16:33,Direct,43,purchase,1,1,8903.5
48127,2023-02-14 01:14:14,Paid Social,40,purchase,1,1,0.0
48129,2023-07-20 09:08:57,Affiliate,4,checkout,1,7,992.6899999999999
48129,2023-07-31 16:43:38,Affiliate,43,page_view,2,7,992.6899999999999
48129,2023-08-25 09:17:12,Email,3,product_view,3,7,992.6899999999999
48129,2023-08-26 18:54:36,Paid Search,38,page_view,4,7,992.6899999999999
48129,2024-05-11 18:14:00,Direct,5,search,5,7,992.6899999999999
48129,2024-08-01 22:23:34,Affiliate,39,search,6,7,992.6899999999999
48129,2024-11-01 19:48:08,Paid Search,41,purchase,7,7,992.6899999999999
48132,2023-02-22 08:35:01,Direct,4,page_view,1,12,0.0
48132,2023-04-21 01:24:15,Direct,15,product_view,2,12,0.0
48132,2023-05-06 19:33:28,Display,22,page_view,3,12,0.0
48132,2023-06-19 19:21:20,Display,31,product_view,4,12,0.0
48132,2023-11-30 19:43:10,Email,40,page_view,5,12,0.0
48132,2023-12-12 07:23:18,Display,36,product_view,6,12,0.0
48132,2023-12-23 04:59:42,Email,43,checkout,7,12,0.0
48132,2024-02-04 13:47:35,Direct,47,add_to_cart,8,12,0.0
48132,2024-03-13 19:14:11,Paid Search,45,add_to_cart,9,12,0.0
48132,2024-03-23 14:11:10,Affiliate,37,login,10,12,0.0
48132,2024-09-26 06:27:01,Referrals,6,add_to_cart,11,12,0.0
48132,2024-12-17 13:02:29,Paid Search,49,purchase,12,12,0.0
48135,2023-02-14 18:56:08,Referrals,32,product_view,1,3,0.0
48135,2023-05-05 23:06:16,Referrals,34,product_view,2,3,0.0
48135,2023-08-11 05:57:39,Referrals,45,purchase,3,3,0.0
48136,2023-11-22 13:08:45,Paid Social,15,product_view,1,2,0.0
48136,2024-07-22 17:21:49,Display,44,purchase,2,2,0.0
48142,2023-01-17 14:05:28,Paid Search,34,add_to_cart,1,2,0.0
48142,2024-01-16 16:45:49,Email,12,purchase,2,2,0.0
48157,2023-03-12 07:02:51,Display,27,add_to_cart,1,13,325.85
48157,2023-04-06 01:37:22,Display,17,page_view,2,13,325.85
48157,2023-11-03 21:18:45,Referrals,2,page_view,3,13,325.85
48157,2023-11-27 05:31:47,Direct,21,page_view,4,13,325.85
48157,2024-01-28 03:55:28,Affiliate,35,login,5,13,325.85
48157,2024-01-28 11:19:57,Paid Search,8,page_view,6,13,325.85
48157,2024-03-29 03:31:00,Referrals,28,product_view,7,13,325.85
48157,2024-03-29 09:08:50,Display,40,add_to_cart,8,13,325.85
48157,2024-05-04 05:33:02,Affiliate,10,wishlist,9,13,325.85
48157,2024-07-04 16:24:11,Direct,27,page_view,10,13,325.85
48157,2024-09-30 08:18:47,Paid Search,3,product_view,11,13,325.85
48157,2024-11-08 17:05:48,Display,33,page_view,12,13,325.85
48157,2025-01-04 21:32:47,Direct,15,purchase,13,13,325.85
48158,2023-01-20 03:50:47,Direct,39,login,1,3,914.6999999999999
48158,2023-02-03 03:01:31,Email,20,wishlist,2,3,914.6999999999999
48158,2023-06-26 02:40:02,Email,26,purchase,3,3,914.6999999999999
48159,2023-04-28 02:37:00,Display,16,purchase,1,1,0.0
48162,2023-03-13 08:03:13,Display,20,product_view,1,8,155.1325
48162,2023-04-13 10:02:28,Paid Search,5,add_to_cart,2,8,155.1325
48162,2023-06-06 11:35:26,Display,40,page_view,3,8,155.1325
48162,2023-07-07 16:13:24,Referrals,20,product_view,4,8,155.1325
48162,2023-09-18 08:29:47,Affiliate,25,page_view,5,8,155.1325
48162,2023-11-23 13:47:40,Affiliate,47,page_view,6,8,155.1325
48162,2023-12-14 02:50:42,Referrals,36,checkout,7,8,155.1325
48162,2023-12-29 01:33:44,Email,2,purchase,8,8,155.1325
48164,2023-02-06 23:45:56,Affiliate,42,login,1,3,2961.15
48164,2023-02-23 03:15:33,Email,42,wishlist,2,3,2961.15
48164,2023-04-01 21:27:14,Affiliate,8,purchase,3,3,2961.15
48169,2023-08-16 19:22:07,Direct,5,search,1,5,0.0
48169,2023-11-13 22:07:08,Direct,44,checkout,2,5,0.0
48169,2023-12-11 18:27:36,Email,9,product_view,3,5,0.0
48169,2024-01-04 04:25:04,Direct,4,page_view,4,5,0.0
48169,2024-01-19 11:25:03,Affiliate,29,purchase,5,5,0.0
48175,2023-06-23 17:07:25,Paid Social,50,add_to_cart,1,4,0.0
48175,2023-09-12 05:27:58,Email,30,product_view,2,4,0.0
48175,2023-10-03 02:23:54,Direct,28,search,3,4,0.0
48175,2023-11-21 10:44:55,Email,5,purchase,4,4,0.0
48176,2023-01-10 12:56:24,Affiliate,11,page_view,1,4,682.01
48176,2023-01-25 10:56:00,Affiliate,32,page_view,2,4,682.01
48176,2023-09-29 15:38:55,Paid Social,32,page_view,3,4,682.01
48176,2024-01-09 07:30:10,Paid Search,32,purchase,4,4,682.01
48178,2023-02-14 00:37:25,Email,28,login,1,12,107.1275
48178,2023-03-04 02:05:47,Referrals,27,page_view,2,12,107.1275
48178,2023-06-11 19:32:44,Paid Search,7,wishlist,3,12,107.1275
48178,2023-08-11 17:26:10,Direct,49,checkout,4,12,107.1275
48178,2023-10-19 01:33:19,Direct,24,page_view,5,12,107.1275
48178,2024-02-08 13:06:17,Referrals,5,page_view,6,12,107.1275
48178,2024-02-26 20:59:13,Direct,48,page_view,7,12,107.1275
48178,2024-04-02 21:11:43,Display,24,checkout,8,12,107.1275
48178,2024-04-29 21:19:53,Paid Social,29,page_view,9,12,107.1275
48178,2024-05-10 02:43:52,Affiliate,24,add_to_cart,10,12,107.1275
48178,2024-05-13 08:51:49,Paid Search,39,add_to_cart,11,12,107.1275
48178,2024-10-26 03:26:19,Referrals,9,purchase,12,12,107.1275
48180,2023-01-28 14:29:27,Referrals,44,login,1,6,47.835
48180,2023-07-18 03:04:09,Affiliate,36,search,2,6,47.835
48180,2023-07-22 05:03:16,Paid Social,13,product_view,3,6,47.835
48180,2024-02-08 00:02:15,Direct,8,add_to_cart,4,6,47.835
48180,2024-02-26 03:06:01,Display,45,page_view,5,6,47.835
48180,2024-04-08 15:12:10,Display,3,purchase,6,6,47.835
48184,2023-03-17 04:21:33,Display,47,purchase,1,1,0.0
48185,2023-01-23 04:57:13,Direct,26,checkout,1,10,78.239
48185,2023-01-24 17:41:54,Referrals,47,page_view,2,10,78.239
48185,2023-03-09 22:50:38,Referrals,35,search,3,10,78.239
48185,2023-06-04 03:38:17,Display,38,checkout,4,10,78.239
48185,2023-07-27 20:30:16,Display,7,wishlist,5,10,78.239
48185,2024-07-03 16:27:48,Paid Search,14,add_to_cart,6,10,78.239
48185,2024-07-14 14:58:43,Paid Social,18,add_to_cart,7,10,78.239
48185,2024-08-12 20:11:42,Direct,9,checkout,8,10,78.239
48185,2024-08-30 17:40:39,Direct,5,page_view,9,10,78.239
48185,2024-10-21 06:34:29,Email,33,purchase,10,10,78.239
48189,2023-01-21 12:11:32,Paid Search,5,page_view,1,7,1152.5742857142857
48189,2023-02-05 20:57:31,Paid Social,47,page_view,2,7,1152.5742857142857
48189,2023-02-26 19:03:46,Email,43,checkout,3,7,1152.5742857142857
48189,2023-03-30 07:58:46,Paid Social,30,search,4,7,1152.5742857142857
48189,2023-04-30 02:24:46,Affiliate,40,product_view,5,7,1152.5742857142857
48189,2023-05-22 04:21:55,Paid Social,10,page_view,6,7,1152.5742857142857
48189,2023-07-26 09:03:54,Paid Search,30,purchase,7,7,1152.5742857142857
48195,2023-03-04 23:28:10,Display,29,page_view,1,3,647.9566666666666
48195,2024-03-22 22:05:20,Email,3,page_view,2,3,647.9566666666666
48195,2024-05-22 07:30:48,Referrals,25,purchase,3,3,647.9566666666666
48196,2023-02-08 14:32:32,Display,6,add_to_cart,1,7,0.0
48196,2023-02-24 04:58:08,Direct,31,add_to_cart,2,7,0.0
48196,2023-02-27 10:54:37,Paid Social,28,product_view,3,7,0.0
48196,2023-04-14 11:05:21,Paid Social,3,product_view,4,7,0.0
48196,2023-07-05 21:18:03,Affiliate,2,search,5,7,0.0
48196,2023-09-13 18:03:16,Display,29,wishlist,6,7,0.0
48196,2023-11-23 09:11:18,Referrals,50,purchase,7,7,0.0
48198,2023-04-24 05:49:34,Display,43,product_view,1,4,2299.135
48198,2023-05-30 14:10:38,Referrals,37,page_view,2,4,2299.135
48198,2023-07-29 04:34:19,Paid Social,8,page_view,3,4,2299.135
48198,2023-11-06 15:11:27,Direct,22,purchase,4,4,2299.135
48202,2023-01-26 06:12:32,Direct,50,wishlist,1,3,2651.92
48202,2023-03-05 18:04:45,Paid Search,2,product_view,2,3,2651.92
48202,2023-03-12 01:41:35,Paid Search,34,purchase,3,3,2651.92
48203,2024-01-03 23:42:16,Paid Social,29,product_view,1,2,0.0
48203,2024-03-07 17:50:10,Direct,27,purchase,2,2,0.0
48205,2023-02-07 08:17:28,Direct,40,page_view,1,2,2701.725
48205,2023-05-08 13:48:09,Direct,18,purchase,2,2,2701.725
48207,2023-06-03 14:00:41,Direct,15,page_view,1,4,0.0
48207,2023-07-12 22:11:32,Email,34,product_view,2,4,0.0
48207,2024-03-16 12:35:33,Referrals,38,product_view,3,4,0.0
48207,2024-04-23 13:01:24,Paid Social,18,purchase,4,4,0.0
48210,2023-04-18 04:00:11,Referrals,4,product_view,1,3,210.48000000000002
48210,2023-06-29 15:23:41,Referrals,23,page_view,2,3,210.48000000000002
48210,2024-05-12 05:33:52,Referrals,25,purchase,3,3,210.48000000000002
48211,2023-04-13 16:31:25,Paid Search,22,page_view,1,7,0.0
48211,2023-05-11 10:52:53,Paid Search,1,page_view,2,7,0.0
48211,2023-08-08 13:03:49,Paid Search,28,page_view,3,7,0.0
48211,2023-11-17 22:48:35,Direct,20,page_view,4,7,0.0
48211,2024-01-19 05:25:14,Referrals,18,checkout,5,7,0.0
48211,2024-01-23 23:18:28,Affiliate,20,page_view,6,7,0.0
